tournament_id,events,money,player_url,player_id,rank_this_week,player_name,rank_last_week,time_period,tournament,season,ytd_victories
t003,1,"$48,200",https://www.pgatour.com/players/player.27933.john-merrick.html,27933,T23,John Merrick,T59,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$48,200",https://www.pgatour.com/players/player.24449.parker-mclachlin.html,24449,T23,Parker McLachlin,T23,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$48,200",https://www.pgatour.com/players/player.21959.ted-purdy.html,21959,T23,Ted Purdy,T44,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$48,200",https://www.pgatour.com/players/player.21961.charles-howell-iii.html,21961,T23,Charles Howell III,2,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$32,486",https://www.pgatour.com/players/player.21949.joe-ogilvie.html,21949,T31,Joe Ogilvie,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$32,486",https://www.pgatour.com/players/player.27095.nick-watney.html,27095,T31,Nick Watney,T9,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$32,486",https://www.pgatour.com/players/player.01945.kenny-perry.html,01945,T31,Kenny Perry,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$32,486",https://www.pgatour.com/players/player.07867.woody-austin.html,07867,T31,Woody Austin,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$32,486",https://www.pgatour.com/players/player.10423.mike-weir.html,10423,T31,Mike Weir,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$32,486",https://www.pgatour.com/players/player.20498.briny-baird.html,20498,T31,Briny Baird,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$32,486",https://www.pgatour.com/players/player.20160.charlie-wi.html,20160,T31,Charlie Wi,T9,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$24,600",https://www.pgatour.com/players/player.01577.lee-janzen.html,01577,T38,Lee Janzen,T16,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$24,600",https://www.pgatour.com/players/player.24490.george-mcneill.html,24490,T38,George McNeill,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$24,600",https://www.pgatour.com/players/player.24912.will-mackenzie.html,24912,T38,Will MacKenzie,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$24,600",https://www.pgatour.com/players/player.22405.justin-rose.html,22405,T38,Justin Rose,T50,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$24,600",https://www.pgatour.com/players/player.23623.bo-van-pelt.html,23623,T38,Bo Van Pelt,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.23322.brett-wetterich.html,23322,T43,Brett Wetterich,T23,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.06527.steve-stricker.html,06527,T43,Steve Stricker,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.21753.brian-davis.html,21753,T43,Brian Davis,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.24781.hunter-mahan.html,24781,T43,Hunter Mahan,T55,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.01706.davis-love-iii.html,01706,T43,Davis Love III,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.01313.steve-elkington.html,01313,T43,Steve Elkington,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.01320.bob-estes.html,01320,T43,Bob Estes,T23,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.01042.paul-azinger.html,01042,T43,Paul Azinger,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.07363.craig-bowden.html,07363,T43,Craig Bowden,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$16,728",https://www.pgatour.com/players/player.20378.mathias-groenberg.html,20378,T43,Mathias Grönberg,T66,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$13,680",https://www.pgatour.com/players/player.20572.rod-pampling.html,20572,T53,Rod Pampling,T50,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$13,680",https://www.pgatour.com/players/player.07457.steve-flesch.html,07457,T53,Steve Flesch,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$13,680",https://www.pgatour.com/players/player.26289.boo-weekley.html,26289,T53,Boo Weekley,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$13,680",https://www.pgatour.com/players/player.23048.eric-axley.html,23048,T53,Eric Axley,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$13,680",https://www.pgatour.com/players/player.23718.nathan-green.html,23718,T53,Nathan Green,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$13,200",https://www.pgatour.com/players/player.23621.rory-sabbatini.html,23621,T58,Rory Sabbatini,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$13,200",https://www.pgatour.com/players/player.06251.chris-dimarco.html,06251,T58,Chris DiMarco,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$13,200",https://www.pgatour.com/players/player.06373.jose-maria-olazabal.html,06373,T58,José María Olazábal,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,780",https://www.pgatour.com/players/player.20105.jeff-gove.html,20105,T61,Jeff Gove,70,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,780",https://www.pgatour.com/players/player.22621.ben-curtis.html,22621,T61,Ben Curtis,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,780",https://www.pgatour.com/players/player.25892.steve-wheatcroft.html,25892,T61,Steve Wheatcroft,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,780",https://www.pgatour.com/players/player.25686.jason-dufner.html,25686,T61,Jason Dufner,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,480",https://www.pgatour.com/players/player.20850.daniel-chopra.html,20850,65,Daniel Chopra,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,300",https://www.pgatour.com/players/player.25396.kevin-na.html,25396,T66,Kevin Na,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,300",https://www.pgatour.com/players/player.26420.richard-johnson.html,26420,T66,Richard Johnson,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,060",https://www.pgatour.com/players/player.20229.stewart-cink.html,20229,T68,Stewart Cink,T14,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$12,060",https://www.pgatour.com/players/player.10733.kent-jones.html,10733,T68,Kent Jones,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$11,820",https://www.pgatour.com/players/player.08537.j-p--hayes.html,08537,T70,J.P. Hayes,,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$11,820",https://www.pgatour.com/players/player.08881.tripp-isenhour.html,08881,T70,Tripp Isenhour,T31,Tournament Only,Waste Management Phoenix Open,2007,
t003,1,"$11,640",https://www.pgatour.com/players/player.20433.mark-hensby.html,20433,72,Mark Hensby,,Tournament Only,Waste Management Phoenix Open,2007,
t004,1,"$936,000",https://www.pgatour.com/players/player.08793.tiger-woods.html,08793,1,Tiger Woods,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$561,600",https://www.pgatour.com/players/player.21961.charles-howell-iii.html,21961,2,Charles Howell III,T65,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$353,600",https://www.pgatour.com/players/player.27649.brandt-snedeker.html,27649,3,Brandt Snedeker,T60,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$214,933",https://www.pgatour.com/players/player.25273.andrew-buckle.html,25273,T4,Andrew Buckle,T18,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$214,933",https://www.pgatour.com/players/player.25804.bubba-watson.html,25804,T4,Bubba Watson,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$214,933",https://www.pgatour.com/players/player.01161.mark-calcavecchia.html,01161,T4,Mark Calcavecchia,T8,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$167,700",https://www.pgatour.com/players/player.01142.bart-bryant.html,01142,T7,Bart Bryant,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$167,700",https://www.pgatour.com/players/player.25190.jeff-quinney.html,25190,T7,Jeff Quinney,T4,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$130,000",https://www.pgatour.com/players/player.27095.nick-watney.html,27095,T9,Nick Watney,T13,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$130,000",https://www.pgatour.com/players/player.23614.rich-beem.html,23614,T9,Rich Beem,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$130,000",https://www.pgatour.com/players/player.24138.ian-poulter.html,24138,T9,Ian Poulter,T60,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$130,000",https://www.pgatour.com/players/player.10885.robert-allenby.html,10885,T9,Robert Allenby,T8,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$130,000",https://www.pgatour.com/players/player.20160.charlie-wi.html,20160,T9,Charlie Wi,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$96,200",https://www.pgatour.com/players/player.20229.stewart-cink.html,20229,T14,Stewart Cink,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$96,200",https://www.pgatour.com/players/player.06595.kevin-sutherland.html,06595,T14,Kevin Sutherland,T60,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$80,600",https://www.pgatour.com/players/player.01577.lee-janzen.html,01577,T16,Lee Janzen,T39,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$80,600",https://www.pgatour.com/players/player.21350.ryuji-imada.html,21350,T16,Ryuji Imada,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$80,600",https://www.pgatour.com/players/player.28486.michael-putnam.html,28486,T16,Michael Putnam,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$80,600",https://www.pgatour.com/players/player.26596.ryan-moore.html,26596,T16,Ryan Moore,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$62,747",https://www.pgatour.com/players/player.24924.bill-haas.html,24924,T20,Bill Haas,T27,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$62,747",https://www.pgatour.com/players/player.28158.steve-marino.html,28158,T20,Steve Marino,T60,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$62,747",https://www.pgatour.com/players/player.07547.craig-kanada.html,07547,T20,Craig Kanada,T27,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$42,770",https://www.pgatour.com/players/player.01320.bob-estes.html,01320,T23,Bob Estes,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$42,770",https://www.pgatour.com/players/player.20623.gavin-coles.html,20623,T23,Gavin Coles,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$42,770",https://www.pgatour.com/players/player.06575.dudley-hart.html,06575,T23,Dudley Hart,T8,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$42,770",https://www.pgatour.com/players/player.27120.troy-matteson.html,27120,T23,Troy Matteson,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$42,770",https://www.pgatour.com/players/player.26679.kevin-stadler.html,26679,T23,Kevin Stadler,T60,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$42,770",https://www.pgatour.com/players/player.24358.robert-garrigus.html,24358,T23,Robert Garrigus,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$42,770",https://www.pgatour.com/players/player.24449.parker-mclachlin.html,24449,T23,Parker McLachlin,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$42,770",https://www.pgatour.com/players/player.23322.brett-wetterich.html,23322,T23,Brett Wetterich,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$28,860",https://www.pgatour.com/players/player.21878.mark-wilson.html,21878,T31,Mark Wilson,T33,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$28,860",https://www.pgatour.com/players/player.26951.johnson-wagner.html,26951,T31,Johnson Wagner,T13,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$28,860",https://www.pgatour.com/players/player.12652.cameron-beckman.html,12652,T31,Cameron Beckman,T33,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$28,860",https://www.pgatour.com/players/player.12705.cliff-kresge.html,12705,T31,Cliff Kresge,T6,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$28,860",https://www.pgatour.com/players/player.12716.charley-hoffman.html,12716,T31,Charley Hoffman,1,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$28,860",https://www.pgatour.com/players/player.20645.john-senden.html,20645,T31,John Senden,T33,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$28,860",https://www.pgatour.com/players/player.21633.steve-allan.html,21633,T31,Steve Allan,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$28,860",https://www.pgatour.com/players/player.08881.tripp-isenhour.html,08881,T31,Tripp Isenhour,T71,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$21,320",https://www.pgatour.com/players/player.01887.mark-o-meara.html,01887,T39,Mark O'Meara,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$21,320",https://www.pgatour.com/players/player.06567.vijay-singh.html,06567,T39,Vijay Singh,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$21,320",https://www.pgatour.com/players/player.12195.tom-johnson.html,12195,T39,Tom Johnson,T18,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$21,320",https://www.pgatour.com/players/player.23613.rich-barcelo.html,23613,T39,Rich Barcelo,T71,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$21,320",https://www.pgatour.com/players/player.24290.d-j--brigman.html,24290,T39,D.J. Brigman,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$15,721",https://www.pgatour.com/players/player.24024.zach-johnson.html,24024,T44,Zach Johnson,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$15,721",https://www.pgatour.com/players/player.21959.ted-purdy.html,21959,T44,Ted Purdy,T13,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$15,721",https://www.pgatour.com/players/player.22295.darron-stiles.html,22295,T44,Darron Stiles,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$15,721",https://www.pgatour.com/players/player.26881.jarrod-lyle.html,26881,T44,Jarrod Lyle,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$15,721",https://www.pgatour.com/players/player.09011.david-duval.html,09011,T44,David Duval,T39,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$15,721",https://www.pgatour.com/players/player.20127.chris-riley.html,20127,T44,Chris Riley,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$12,542",https://www.pgatour.com/players/player.08931.glen-day.html,08931,T50,Glen Day,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$12,542",https://www.pgatour.com/players/player.01810.phil-mickelson.html,01810,T50,Phil Mickelson,T45,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$12,542",https://www.pgatour.com/players/player.22405.justin-rose.html,22405,T50,Justin Rose,3,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$12,542",https://www.pgatour.com/players/player.20572.rod-pampling.html,20572,T50,Rod Pampling,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$12,542",https://www.pgatour.com/players/player.21806.paul-gow.html,21806,T50,Paul Gow,T48,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,804",https://www.pgatour.com/players/player.24781.hunter-mahan.html,24781,T55,Hunter Mahan,75,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,804",https://www.pgatour.com/players/player.01157.tom-byrum.html,01157,T55,Tom Byrum,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,804",https://www.pgatour.com/players/player.06197.michael-allen.html,06197,T55,Michael Allen,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,804",https://www.pgatour.com/players/player.19824.craig-barlow.html,19824,T55,Craig Barlow,T53,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,388",https://www.pgatour.com/players/player.20382.stephen-leaney.html,20382,T59,Stephen Leaney,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,388",https://www.pgatour.com/players/player.02223.bob-tway.html,02223,T59,Bob Tway,T39,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,388",https://www.pgatour.com/players/player.27702.matt-hendrix.html,27702,T59,Matt Hendrix,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,388",https://www.pgatour.com/players/player.27933.john-merrick.html,27933,T59,John Merrick,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,024",https://www.pgatour.com/players/player.22806.doug-labelle-ii.html,22806,T63,Doug LaBelle II,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,024",https://www.pgatour.com/players/player.01035.tommy-armour-iii.html,01035,T63,Tommy Armour III,T18,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$11,024",https://www.pgatour.com/players/player.21805.harrison-frazar.html,21805,T63,Harrison Frazar,T8,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$10,660",https://www.pgatour.com/players/player.20378.mathias-groenberg.html,20378,T66,Mathias Grönberg,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$10,660",https://www.pgatour.com/players/player.07749.brett-quigley.html,07749,T66,Brett Quigley,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$10,660",https://www.pgatour.com/players/player.24507.jason-bohn.html,24507,T66,Jason Bohn,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$10,660",https://www.pgatour.com/players/player.27060.john-mallinger.html,27060,T66,John Mallinger,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$10,400",https://www.pgatour.com/players/player.20105.jeff-gove.html,20105,70,Jeff Gove,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$10,296",https://www.pgatour.com/players/player.01473.todd-hamilton.html,01473,71,Todd Hamilton,,Tournament Only,Farmers Insurance Open,2007,
t004,1,"$10,192",https://www.pgatour.com/players/player.01116.michael-bradley.html,01116,72,Michael Bradley,,Tournament Only,Farmers Insurance Open,2007,
t002,1,"$900,000",https://www.pgatour.com/players/player.12716.charley-hoffman.html,12716,1,Charley Hoffman,,Tournament Only,The American Express,2007,
t002,1,"$540,000",https://www.pgatour.com/players/player.22913.john-rollins.html,22913,2,John Rollins,T20,Tournament Only,The American Express,2007,
t002,1,"$340,000",https://www.pgatour.com/players/player.22405.justin-rose.html,22405,3,Justin Rose,,Tournament Only,The American Express,2007,
t002,1,"$220,000",https://www.pgatour.com/players/player.25190.jeff-quinney.html,25190,T4,Jeff Quinney,66,Tournament Only,The American Express,2007,
t002,1,"$220,000",https://www.pgatour.com/players/player.22293.heath-slocum.html,22293,T4,Heath Slocum,T20,Tournament Only,The American Express,2007,
t002,1,"$173,750",https://www.pgatour.com/players/player.23349.charles-warren.html,23349,T6,Charles Warren,,Tournament Only,The American Express,2007,
t002,1,"$173,750",https://www.pgatour.com/players/player.12705.cliff-kresge.html,12705,T6,Cliff Kresge,T56,Tournament Only,The American Express,2007,
t002,1,"$135,000",https://www.pgatour.com/players/player.10885.robert-allenby.html,10885,T8,Robert Allenby,T8,Tournament Only,The American Express,2007,
t002,1,"$135,000",https://www.pgatour.com/players/player.01161.mark-calcavecchia.html,01161,T8,Mark Calcavecchia,,Tournament Only,The American Express,2007,
t002,1,"$135,000",https://www.pgatour.com/players/player.02239.scott-verplank.html,02239,T8,Scott Verplank,,Tournament Only,The American Express,2007,
t002,1,"$135,000",https://www.pgatour.com/players/player.06575.dudley-hart.html,06575,T8,Dudley Hart,,Tournament Only,The American Express,2007,
t002,1,"$135,000",https://www.pgatour.com/players/player.21805.harrison-frazar.html,21805,T8,Harrison Frazar,T33,Tournament Only,The American Express,2007,
t002,1,"$91,000",https://www.pgatour.com/players/player.21959.ted-purdy.html,21959,T13,Ted Purdy,T20,Tournament Only,The American Express,2007,
t002,1,"$91,000",https://www.pgatour.com/players/player.25900.lucas-glover.html,25900,T13,Lucas Glover,,Tournament Only,The American Express,2007,
t002,1,"$91,000",https://www.pgatour.com/players/player.26951.johnson-wagner.html,26951,T13,Johnson Wagner,T33,Tournament Only,The American Express,2007,
t002,1,"$91,000",https://www.pgatour.com/players/player.27095.nick-watney.html,27095,T13,Nick Watney,,Tournament Only,The American Express,2007,
t002,1,"$91,000",https://www.pgatour.com/players/player.01666.bernhard-langer.html,01666,T13,Bernhard Langer,,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.01035.tommy-armour-iii.html,01035,T18,Tommy Armour III,,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.06621.joe-durant.html,06621,T18,Joe Durant,,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.02246.duffy-waldorf.html,02246,T18,Duffy Waldorf,,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.12195.tom-johnson.html,12195,T18,Tom Johnson,,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.24912.will-mackenzie.html,24912,T18,Will MacKenzie,T41,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.25273.andrew-buckle.html,25273,T18,Andrew Buckle,T27,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.21949.joe-ogilvie.html,21949,T18,Joe Ogilvie,,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.20433.mark-hensby.html,20433,T18,Mark Hensby,,Tournament Only,The American Express,2007,
t002,1,"$56,667",https://www.pgatour.com/players/player.23718.nathan-green.html,23718,T18,Nathan Green,T33,Tournament Only,The American Express,2007,
t002,1,"$34,750",https://www.pgatour.com/players/player.23108.matt-kuchar.html,23108,T27,Matt Kuchar,,Tournament Only,The American Express,2007,
t002,1,"$34,750",https://www.pgatour.com/players/player.24924.bill-haas.html,24924,T27,Bill Haas,,Tournament Only,The American Express,2007,
t002,1,"$34,750",https://www.pgatour.com/players/player.24925.jonathan-byrd.html,24925,T27,Jonathan Byrd,,Tournament Only,The American Express,2007,
t002,1,"$34,750",https://www.pgatour.com/players/player.07457.steve-flesch.html,07457,T27,Steve Flesch,,Tournament Only,The American Express,2007,
t002,1,"$34,750",https://www.pgatour.com/players/player.07547.craig-kanada.html,07547,T27,Craig Kanada,T10,Tournament Only,The American Express,2007,
t002,1,"$34,750",https://www.pgatour.com/players/player.08375.paul-stankowski.html,08375,T27,Paul Stankowski,,Tournament Only,The American Express,2007,
t002,1,"$26,417",https://www.pgatour.com/players/player.12652.cameron-beckman.html,12652,T33,Cameron Beckman,62,Tournament Only,The American Express,2007,
t002,1,"$26,417",https://www.pgatour.com/players/player.24490.george-mcneill.html,24490,T33,George McNeill,T13,Tournament Only,The American Express,2007,
t002,1,"$26,417",https://www.pgatour.com/players/player.23325.vaughn-taylor.html,23325,T33,Vaughn Taylor,,Tournament Only,The American Express,2007,
t002,1,"$26,417",https://www.pgatour.com/players/player.21878.mark-wilson.html,21878,T33,Mark Wilson,,Tournament Only,The American Express,2007,
t002,1,"$26,417",https://www.pgatour.com/players/player.20645.john-senden.html,20645,T33,John Senden,T20,Tournament Only,The American Express,2007,
t002,1,"$26,417",https://www.pgatour.com/players/player.20859.anders-hansen.html,20859,T33,Anders Hansen,,Tournament Only,The American Express,2007,
t002,1,"$20,000",https://www.pgatour.com/players/player.20634.peter-lonard.html,20634,T39,Peter Lonard,,Tournament Only,The American Express,2007,
t002,1,"$20,000",https://www.pgatour.com/players/player.26420.richard-johnson.html,26420,T39,Richard Johnson,,Tournament Only,The American Express,2007,
t002,1,"$20,000",https://www.pgatour.com/players/player.09011.david-duval.html,09011,T39,David Duval,,Tournament Only,The American Express,2007,
t002,1,"$20,000",https://www.pgatour.com/players/player.10505.shane-bertsch.html,10505,T39,Shane Bertsch,T41,Tournament Only,The American Express,2007,
t002,1,"$20,000",https://www.pgatour.com/players/player.01577.lee-janzen.html,01577,T39,Lee Janzen,,Tournament Only,The American Express,2007,
t002,1,"$20,000",https://www.pgatour.com/players/player.02223.bob-tway.html,02223,T39,Bob Tway,,Tournament Only,The American Express,2007,
t002,1,"$15,500",https://www.pgatour.com/players/player.01810.phil-mickelson.html,01810,T45,Phil Mickelson,,Tournament Only,The American Express,2007,
t002,1,"$15,500",https://www.pgatour.com/players/player.29718.anthony-kim.html,29718,T45,Anthony Kim,,Tournament Only,The American Express,2007,
t002,1,"$15,500",https://www.pgatour.com/players/player.20850.daniel-chopra.html,20850,T45,Daniel Chopra,T27,Tournament Only,The American Express,2007,
t002,1,"$12,720",https://www.pgatour.com/players/player.21806.paul-gow.html,21806,T48,Paul Gow,,Tournament Only,The American Express,2007,
t002,1,"$12,720",https://www.pgatour.com/players/player.06515.shaun-micheel.html,06515,T48,Shaun Micheel,,Tournament Only,The American Express,2007,
t002,1,"$12,720",https://www.pgatour.com/players/player.06643.paul-goydos.html,06643,T48,Paul Goydos,1,Tournament Only,The American Express,2007,
t002,1,"$12,720",https://www.pgatour.com/players/player.10423.mike-weir.html,10423,T48,Mike Weir,,Tournament Only,The American Express,2007,
t002,1,"$12,720",https://www.pgatour.com/players/player.19803.ryan-armour.html,19803,T48,Ryan Armour,,Tournament Only,The American Express,2007,
t002,1,"$11,414",https://www.pgatour.com/players/player.19824.craig-barlow.html,19824,T53,Craig Barlow,,Tournament Only,The American Express,2007,
t002,1,"$11,414",https://www.pgatour.com/players/player.19846.brian-gay.html,19846,T53,Brian Gay,T51,Tournament Only,The American Express,2007,
t002,1,"$11,414",https://www.pgatour.com/players/player.20104.ken-duke.html,20104,T53,Ken Duke,T60,Tournament Only,The American Express,2007,
t002,1,"$11,414",https://www.pgatour.com/players/player.07867.woody-austin.html,07867,T53,Woody Austin,,Tournament Only,The American Express,2007,
t002,1,"$11,414",https://www.pgatour.com/players/player.01928.corey-pavin.html,01928,T53,Corey Pavin,,Tournament Only,The American Express,2007,
t002,1,"$11,414",https://www.pgatour.com/players/player.01042.paul-azinger.html,01042,T53,Paul Azinger,T13,Tournament Only,The American Express,2007,
t002,1,"$11,414",https://www.pgatour.com/players/player.25686.jason-dufner.html,25686,T53,Jason Dufner,T13,Tournament Only,The American Express,2007,
t002,1,"$10,800",https://www.pgatour.com/players/player.24138.ian-poulter.html,24138,T60,Ian Poulter,,Tournament Only,The American Express,2007,
t002,1,"$10,800",https://www.pgatour.com/players/player.26679.kevin-stadler.html,26679,T60,Kevin Stadler,,Tournament Only,The American Express,2007,
t002,1,"$10,800",https://www.pgatour.com/players/player.27649.brandt-snedeker.html,27649,T60,Brandt Snedeker,,Tournament Only,The American Express,2007,
t002,1,"$10,800",https://www.pgatour.com/players/player.28158.steve-marino.html,28158,T60,Steve Marino,T33,Tournament Only,The American Express,2007,
t002,1,"$10,800",https://www.pgatour.com/players/player.06595.kevin-sutherland.html,06595,T60,Kevin Sutherland,,Tournament Only,The American Express,2007,
t002,1,"$10,250",https://www.pgatour.com/players/player.01388.robert-gamez.html,01388,T65,Robert Gamez,,Tournament Only,The American Express,2007,
t002,1,"$10,250",https://www.pgatour.com/players/player.01945.kenny-perry.html,01945,T65,Kenny Perry,T51,Tournament Only,The American Express,2007,
t002,1,"$10,250",https://www.pgatour.com/players/player.10117.bob-heintz.html,10117,T65,Bob Heintz,,Tournament Only,The American Express,2007,
t002,1,"$10,250",https://www.pgatour.com/players/player.12602.dean-wilson.html,12602,T65,Dean Wilson,,Tournament Only,The American Express,2007,
t002,1,"$10,250",https://www.pgatour.com/players/player.21961.charles-howell-iii.html,21961,T65,Charles Howell III,T2,Tournament Only,The American Express,2007,
