stat_id,season,stat_type,category,subcategory
116,1992,Scoring Average Before Cut,Scoring,Scoring Overall
116,1991,Scoring Average Before Cut,Scoring,Scoring Overall
116,1990,Scoring Average Before Cut,Scoring,Scoring Overall
116,1989,Scoring Average Before Cut,Scoring,Scoring Overall
116,1988,Scoring Average Before Cut,Scoring,Scoring Overall
116,1987,Scoring Average Before Cut,Scoring,Scoring Overall
116,1986,Scoring Average Before Cut,Scoring,Scoring Overall
116,1985,Scoring Average Before Cut,Scoring,Scoring Overall
116,1984,Scoring Average Before Cut,Scoring,Scoring Overall
116,1983,Scoring Average Before Cut,Scoring,Scoring Overall
116,1982,Scoring Average Before Cut,Scoring,Scoring Overall
116,1981,Scoring Average Before Cut,Scoring,Scoring Overall
116,1980,Scoring Average Before Cut,Scoring,Scoring Overall
02417,2020,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2019,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2018,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2017,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2016,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2015,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2014,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2013,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2012,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2011,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2010,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2009,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2008,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2007,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2006,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2005,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2004,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2003,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2002,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2001,Stroke Differential Field Average,Scoring,Scoring Overall
02417,2000,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1999,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1998,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1997,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1996,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1995,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1994,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1993,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1992,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1991,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1990,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1989,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1988,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1987,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1986,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1985,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1984,Stroke Differential Field Average,Scoring,Scoring Overall
02417,1983,Stroke Differential Field Average,Scoring,Scoring Overall
153,2020,Sub-Par Rounds,Scoring,Scoring Overall
153,2019,Sub-Par Rounds,Scoring,Scoring Overall
153,2018,Sub-Par Rounds,Scoring,Scoring Overall
153,2017,Sub-Par Rounds,Scoring,Scoring Overall
153,2016,Sub-Par Rounds,Scoring,Scoring Overall
153,2015,Sub-Par Rounds,Scoring,Scoring Overall
153,2014,Sub-Par Rounds,Scoring,Scoring Overall
153,2013,Sub-Par Rounds,Scoring,Scoring Overall
153,2012,Sub-Par Rounds,Scoring,Scoring Overall
153,2011,Sub-Par Rounds,Scoring,Scoring Overall
153,2010,Sub-Par Rounds,Scoring,Scoring Overall
153,2009,Sub-Par Rounds,Scoring,Scoring Overall
153,2008,Sub-Par Rounds,Scoring,Scoring Overall
153,2007,Sub-Par Rounds,Scoring,Scoring Overall
153,2006,Sub-Par Rounds,Scoring,Scoring Overall
153,2005,Sub-Par Rounds,Scoring,Scoring Overall
153,2004,Sub-Par Rounds,Scoring,Scoring Overall
153,2003,Sub-Par Rounds,Scoring,Scoring Overall
153,2002,Sub-Par Rounds,Scoring,Scoring Overall
153,2001,Sub-Par Rounds,Scoring,Scoring Overall
153,2000,Sub-Par Rounds,Scoring,Scoring Overall
153,1999,Sub-Par Rounds,Scoring,Scoring Overall
153,1998,Sub-Par Rounds,Scoring,Scoring Overall
153,1997,Sub-Par Rounds,Scoring,Scoring Overall
153,1996,Sub-Par Rounds,Scoring,Scoring Overall
153,1995,Sub-Par Rounds,Scoring,Scoring Overall
153,1994,Sub-Par Rounds,Scoring,Scoring Overall
153,1993,Sub-Par Rounds,Scoring,Scoring Overall
153,1992,Sub-Par Rounds,Scoring,Scoring Overall
153,1991,Sub-Par Rounds,Scoring,Scoring Overall
153,1990,Sub-Par Rounds,Scoring,Scoring Overall
153,1989,Sub-Par Rounds,Scoring,Scoring Overall
153,1988,Sub-Par Rounds,Scoring,Scoring Overall
153,1987,Sub-Par Rounds,Scoring,Scoring Overall
153,1986,Sub-Par Rounds,Scoring,Scoring Overall
153,1985,Sub-Par Rounds,Scoring,Scoring Overall
153,1984,Sub-Par Rounds,Scoring,Scoring Overall
153,1983,Sub-Par Rounds,Scoring,Scoring Overall
02675,2020,Sg: Total,Scoring,Strokes Gained
02675,2019,Sg: Total,Scoring,Strokes Gained
02675,2018,Sg: Total,Scoring,Strokes Gained
02675,2017,Sg: Total,Scoring,Strokes Gained
02675,2016,Sg: Total,Scoring,Strokes Gained
02675,2015,Sg: Total,Scoring,Strokes Gained
02675,2014,Sg: Total,Scoring,Strokes Gained
02675,2013,Sg: Total,Scoring,Strokes Gained
02675,2012,Sg: Total,Scoring,Strokes Gained
02675,2011,Sg: Total,Scoring,Strokes Gained
02675,2010,Sg: Total,Scoring,Strokes Gained
02675,2009,Sg: Total,Scoring,Strokes Gained
02675,2008,Sg: Total,Scoring,Strokes Gained
02675,2007,Sg: Total,Scoring,Strokes Gained
02675,2006,Sg: Total,Scoring,Strokes Gained
02675,2005,Sg: Total,Scoring,Strokes Gained
02675,2004,Sg: Total,Scoring,Strokes Gained
156,2020,Birdie Average,Scoring,Under Par Scoring
156,2019,Birdie Average,Scoring,Under Par Scoring
156,2018,Birdie Average,Scoring,Under Par Scoring
156,2017,Birdie Average,Scoring,Under Par Scoring
156,2016,Birdie Average,Scoring,Under Par Scoring
156,2015,Birdie Average,Scoring,Under Par Scoring
156,2014,Birdie Average,Scoring,Under Par Scoring
156,2013,Birdie Average,Scoring,Under Par Scoring
156,2012,Birdie Average,Scoring,Under Par Scoring
156,2011,Birdie Average,Scoring,Under Par Scoring
156,2010,Birdie Average,Scoring,Under Par Scoring
156,2009,Birdie Average,Scoring,Under Par Scoring
156,2008,Birdie Average,Scoring,Under Par Scoring
156,2007,Birdie Average,Scoring,Under Par Scoring
156,2006,Birdie Average,Scoring,Under Par Scoring
156,2005,Birdie Average,Scoring,Under Par Scoring
156,2004,Birdie Average,Scoring,Under Par Scoring
156,2003,Birdie Average,Scoring,Under Par Scoring
156,2002,Birdie Average,Scoring,Under Par Scoring
156,2001,Birdie Average,Scoring,Under Par Scoring
156,2000,Birdie Average,Scoring,Under Par Scoring
156,1999,Birdie Average,Scoring,Under Par Scoring
156,1998,Birdie Average,Scoring,Under Par Scoring
156,1997,Birdie Average,Scoring,Under Par Scoring
156,1996,Birdie Average,Scoring,Under Par Scoring
156,1995,Birdie Average,Scoring,Under Par Scoring
156,1994,Birdie Average,Scoring,Under Par Scoring
156,1993,Birdie Average,Scoring,Under Par Scoring
156,1992,Birdie Average,Scoring,Under Par Scoring
156,1991,Birdie Average,Scoring,Under Par Scoring
156,1990,Birdie Average,Scoring,Under Par Scoring
156,1989,Birdie Average,Scoring,Under Par Scoring
156,1988,Birdie Average,Scoring,Under Par Scoring
156,1987,Birdie Average,Scoring,Under Par Scoring
156,1986,Birdie Average,Scoring,Under Par Scoring
156,1985,Birdie Average,Scoring,Under Par Scoring
156,1984,Birdie Average,Scoring,Under Par Scoring
156,1983,Birdie Average,Scoring,Under Par Scoring
156,1982,Birdie Average,Scoring,Under Par Scoring
156,1981,Birdie Average,Scoring,Under Par Scoring
156,1980,Birdie Average,Scoring,Under Par Scoring
352,2020,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2019,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2018,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2017,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2016,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2015,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2014,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2013,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2012,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2011,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2010,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2009,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2008,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2007,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2006,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2005,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2004,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2003,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2002,Birdie Or Better Percentage,Scoring,Under Par Scoring
352,2001,Birdie Or Better Percentage,Scoring,Under Par Scoring
361,2020,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2019,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2018,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2017,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2016,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2015,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2014,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2013,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2012,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2011,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2010,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2009,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2008,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2007,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2006,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2005,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2004,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2003,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2002,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
361,2001,Birdie Or Better Percentage - < 125 Yards,Scoring,Under Par Scoring
360,2020,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2019,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2018,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2017,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2016,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2015,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2014,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2013,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2012,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2011,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2010,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2009,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2008,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2007,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2006,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2005,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2004,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2003,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
360,2002,Birdie Or Better Percentage - 125-150 Yards,Scoring,Under Par Scoring
359,2020,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2019,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2018,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2017,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2016,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2015,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2014,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2013,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2012,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2011,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2010,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2009,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2008,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2007,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2006,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2005,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2004,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2003,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
359,2002,Birdie Or Better Percentage - 150-175 Yards,Scoring,Under Par Scoring
358,2020,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2019,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2018,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2017,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2016,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2015,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2014,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2013,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2012,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2011,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2010,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2009,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2008,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2007,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2006,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2005,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2004,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2003,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
358,2002,Birdie Or Better Percentage - 175-200 Yards,Scoring,Under Par Scoring
357,2020,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2019,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2018,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2017,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2016,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2015,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2014,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2013,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2012,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2011,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2010,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2009,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2008,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2007,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2006,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2005,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2004,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2003,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
357,2002,Birdie Or Better Percentage - 200+ Yards,Scoring,Under Par Scoring
02333,2020,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2019,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2018,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2017,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2016,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2015,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2014,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2013,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2012,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2011,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2010,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2009,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2008,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2007,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2006,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2005,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2004,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2003,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2002,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02333,2001,Birdie Or Better Percentage - Fairway,Scoring,Under Par Scoring
02334,2020,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2019,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2018,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2017,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2016,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2015,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2014,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2013,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2012,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2011,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2010,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2009,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2008,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2007,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2006,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2005,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2004,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2003,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2002,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02334,2001,Birdie Or Better Percentage - Left Rough,Scoring,Under Par Scoring
02335,2020,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2019,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2018,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2017,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2016,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2015,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2014,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2013,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2012,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2011,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2010,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2009,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2008,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2007,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2006,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2005,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2004,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2003,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2002,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02335,2001,Birdie Or Better Percentage - Right Rough,Scoring,Under Par Scoring
02336,2020,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2019,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2018,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2017,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2016,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2015,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2014,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2013,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2012,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2011,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2010,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2009,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2008,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2007,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2006,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2005,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2004,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2003,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2002,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02336,2001,Birdie Or Better Percentage - Rough,Scoring,Under Par Scoring
02415,2020,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2019,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2018,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2017,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2016,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2015,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2014,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2013,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2012,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2011,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2010,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2009,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2008,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2007,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2006,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2005,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2004,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2003,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2002,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2001,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,2000,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1999,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1998,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1997,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1996,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1995,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1994,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1993,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1992,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1991,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1990,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1989,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1988,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1987,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1986,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1985,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1984,Birdie To Bogey Ratio,Scoring,Under Par Scoring
02415,1983,Birdie To Bogey Ratio,Scoring,Under Par Scoring
160,2020,Bounce Back,Scoring,Under Par Scoring
160,2019,Bounce Back,Scoring,Under Par Scoring
160,2018,Bounce Back,Scoring,Under Par Scoring
160,2017,Bounce Back,Scoring,Under Par Scoring
160,2016,Bounce Back,Scoring,Under Par Scoring
160,2015,Bounce Back,Scoring,Under Par Scoring
160,2014,Bounce Back,Scoring,Under Par Scoring
160,2013,Bounce Back,Scoring,Under Par Scoring
160,2012,Bounce Back,Scoring,Under Par Scoring
160,2011,Bounce Back,Scoring,Under Par Scoring
160,2010,Bounce Back,Scoring,Under Par Scoring
160,2009,Bounce Back,Scoring,Under Par Scoring
160,2008,Bounce Back,Scoring,Under Par Scoring
160,2007,Bounce Back,Scoring,Under Par Scoring
160,2006,Bounce Back,Scoring,Under Par Scoring
160,2005,Bounce Back,Scoring,Under Par Scoring
160,2004,Bounce Back,Scoring,Under Par Scoring
160,2003,Bounce Back,Scoring,Under Par Scoring
160,2002,Bounce Back,Scoring,Under Par Scoring
160,2001,Bounce Back,Scoring,Under Par Scoring
160,2000,Bounce Back,Scoring,Under Par Scoring
160,1999,Bounce Back,Scoring,Under Par Scoring
160,1998,Bounce Back,Scoring,Under Par Scoring
160,1997,Bounce Back,Scoring,Under Par Scoring
160,1996,Bounce Back,Scoring,Under Par Scoring
160,1995,Bounce Back,Scoring,Under Par Scoring
160,1994,Bounce Back,Scoring,Under Par Scoring
160,1993,Bounce Back,Scoring,Under Par Scoring
160,1992,Bounce Back,Scoring,Under Par Scoring
160,1991,Bounce Back,Scoring,Under Par Scoring
160,1990,Bounce Back,Scoring,Under Par Scoring
160,1989,Bounce Back,Scoring,Under Par Scoring
160,1988,Bounce Back,Scoring,Under Par Scoring
160,1987,Bounce Back,Scoring,Under Par Scoring
160,1986,Bounce Back,Scoring,Under Par Scoring
