average,total_sg:putting,player_id,rank_last_week,player_name,season,tournament,measured_rounds,time_period,player_url,rounds,rank_this_week
.544,1.631,29720,,Andres Gonzales,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.29720.andres-gonzales.html,4,28
.540,1.621,29908,,C.T. Pan,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.29908.c-t--pan.html,4,29
.533,1.599,24138,,Ian Poulter,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.24138.ian-poulter.html,4,30
.509,1.527,10809,,Jim Furyk,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.10809.jim-furyk.html,4,31
.391,1.173,31202,,William McGirt,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.31202.william-mcgirt.html,4,32
.300,.900,30692,,Scott Stallings,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.30692.scott-stallings.html,4,33
.272,.817,29461,,Jamie Lovemark,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.29461.jamie-lovemark.html,4,34
.269,.808,39324,,J.J. Spaun,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.39324.j-j--spaun.html,4,35
.265,.795,23800,,Bryce Molder,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,36
.123,.369,25892,,Steve Wheatcroft,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.25892.steve-wheatcroft.html,4,37
.112,.335,22056,,Cameron Percy,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.22056.cameron-percy.html,4,38
.012,.036,34264,,Hudson Swafford,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.34264.hudson-swafford.html,4,39
.010,.031,29223,,Sam Saunders,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.29223.sam-saunders.html,4,40
-.037,-.112,25240,,D.A. Points,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.25240.d-a--points.html,4,41
-.061,-.182,30110,,Kyle Stanley,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.30110.kyle-stanley.html,4,42
-.120,-.360,27330,,Josh Teater,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.27330.josh-teater.html,4,43
-.143,-.429,27214,,Kevin Streelman,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.27214.kevin-streelman.html,4,44
-.150,-.449,25349,,Tim Wilkinson,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.25349.tim-wilkinson.html,4,45
-.166,-.498,27466,,Spencer Levin,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.27466.spencer-levin.html,4,46
-.213,-.639,29221,,Webb Simpson,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.29221.webb-simpson.html,4,47
-.304,-.913,19803,,Ryan Armour,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.19803.ryan-armour.html,4,48
-.317,-.950,33419,,Cameron Tringale,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.33419.cameron-tringale.html,4,49
-.331,-.992,29289,,Seung-Yul Noh,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.29289.seung-yul-noh.html,4,50
-.372,-1.115,35879,,Kelly Kraft,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.35879.kelly-kraft.html,4,51
-.387,-1.160,27747,,Hiroshi Iwata,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.27747.hiroshi-iwata.html,4,52
-.438,-1.314,31420,,Anirban Lahiri,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.31420.anirban-lahiri.html,4,53
-.472,-1.415,30944,,Jason Kokrak,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.30944.jason-kokrak.html,4,54
-.494,-1.482,23621,,Rory Sabbatini,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.23621.rory-sabbatini.html,4,55
-.521,-1.564,34431,,Robert Streb,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.34431.robert-streb.html,4,56
-.525,-1.575,29745,,Tyler Aldridge,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.29745.tyler-aldridge.html,4,57
-.586,-1.758,23541,,Ben Crane,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.23541.ben-crane.html,4,58
-.683,-2.048,12510,,Chad Campbell,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.12510.chad-campbell.html,4,59
-.723,-2.169,24924,,Bill Haas,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.24924.bill-haas.html,4,60
-.755,-2.264,35110,,Brett Drewitt,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.35110.brett-drewitt.html,4,61
-.778,-2.335,21961,,Charles Howell III,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.21961.charles-howell-iii.html,4,62
-.849,-2.547,36699,,Patrick Rodgers,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.36699.patrick-rodgers.html,4,63
-.860,-2.581,34563,,Chesson Hadley,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.34563.chesson-hadley.html,4,64
-1.297,-3.891,40058,,Zac Blair,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.40058.zac-blair.html,4,65
-1.358,-4.074,25900,,Lucas Glover,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.25900.lucas-glover.html,4,66
-1.374,-4.123,34262,,Jon Curran,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.34262.jon-curran.html,4,67
-1.384,-4.152,24912,,Will MacKenzie,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.24912.will-mackenzie.html,4,68
-1.512,-4.537,24358,,Robert Garrigus,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.24358.robert-garrigus.html,4,69
-1.873,-5.619,27974,,Sung Kang,2017,The RSM Classic,3,Tournament Only,https://www.pgatour.com/players/player.27974.sung-kang.html,4,70
3.126,12.504,34098,,Russell Henley,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.34098.russell-henley.html,4,1
2.503,10.011,32150,,Michael Thompson,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.32150.michael-thompson.html,4,2
2.454,9.817,40058,,Zac Blair,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.40058.zac-blair.html,4,3
2.411,9.644,35300,,Andrew Loupe,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.35300.andrew-loupe.html,4,4
2.270,9.081,32070,,Rafael Campos,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.32070.rafael-campos.html,4,5
2.070,8.279,27974,,Sung Kang,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.27974.sung-kang.html,4,6
2.001,8.004,34264,,Hudson Swafford,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.34264.hudson-swafford.html,4,7
1.723,6.891,29720,,Andres Gonzales,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.29720.andres-gonzales.html,4,8
1.513,6.051,27466,,Spencer Levin,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.27466.spencer-levin.html,4,9
1.508,6.032,27129,,Luke List,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.27129.luke-list.html,4,10
1.414,5.657,22000,,Chris Wood,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.22000.chris-wood.html,4,11
1.351,5.403,29420,,Billy Horschel,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.29420.billy-horschel.html,4,12
1.313,5.253,20848,,Ángel Cabrera,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.20848.angel-cabrera.html,4,13
1.302,5.209,34099,,Harris English,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.34099.harris-english.html,4,14
1.069,4.278,34431,,Robert Streb,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.34431.robert-streb.html,4,15
1.031,4.126,27064,,Jhonattan Vegas,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.27064.jhonattan-vegas.html,4,16
.917,3.668,27958,,Ryan Blaum,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.27958.ryan-blaum.html,4,17
.825,3.299,23983,,Luke Donald,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.23983.luke-donald.html,4,18
.822,3.289,32102,,Rickie Fowler,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.32102.rickie-fowler.html,4,19
.745,2.979,35506,,Mackenzie Hughes,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.35506.mackenzie-hughes.html,4,20
.694,2.776,20229,,Stewart Cink,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.20229.stewart-cink.html,4,21
.691,2.764,29223,,Sam Saunders,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.29223.sam-saunders.html,4,22
.664,2.656,29484,,Peter Uihlein,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.29484.peter-uihlein.html,4,23
.620,2.479,35532,,Tom Hoge,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.35532.tom-hoge.html,4,24
.523,2.094,21961,,Charles Howell III,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.21961.charles-howell-iii.html,4,25
.496,1.983,35461,,Beau Hossler,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.35461.beau-hossler.html,4,26
.477,1.910,29926,,Danny Lee,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.29926.danny-lee.html,4,27
.472,1.887,22046,,Geoff Ogilvy,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.22046.geoff-ogilvy.html,4,28
.447,1.788,35314,,Andy Sullivan,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.35314.andy-sullivan.html,4,29
.440,1.762,39324,,J.J. Spaun,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.39324.j-j--spaun.html,4,30
.405,1.619,25686,,Jason Dufner,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.25686.jason-dufner.html,4,31
.391,1.563,23325,,Vaughn Taylor,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.23325.vaughn-taylor.html,4,32
.377,1.510,46970,,Jon Rahm,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.46970.jon-rahm.html,4,33
.370,1.482,40026,,Daniel Berger,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.40026.daniel-berger.html,4,34
.355,1.419,39954,,Cody Gribble,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.39954.cody-gribble.html,4,35
.233,.931,37189,,Harold Varner III,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.37189.harold-varner-iii.html,4,36
.196,.786,30110,,Kyle Stanley,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.30110.kyle-stanley.html,4,37
.143,.573,39975,,Michael Kim,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.39975.michael-kim.html,4,38
.137,.547,35545,,Blayne Barber,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.35545.blayne-barber.html,4,39
.123,.492,35450,,Patrick Cantlay,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.35450.patrick-cantlay.html,4,40
.062,.249,22371,,Aaron Baddeley,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.22371.aaron-baddeley.html,4,41
-.006,-.023,22405,,Justin Rose,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.22405.justin-rose.html,4,42
-.089,-.355,23353,,J.J. Henry,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.23353.j-j--henry.html,4,43
-.154,-.615,25240,,D.A. Points,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.25240.d-a--points.html,4,44
-.190,-.758,32448,,James Hahn,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.32448.james-hahn.html,4,45
-.200,-.800,29725,,Tony Finau,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.29725.tony-finau.html,4,46
-.217,-.868,12716,,Charley Hoffman,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.12716.charley-hoffman.html,4,47
-.258,-1.032,01706,,Davis Love III,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.01706.davis-love-iii.html,4,48
-.296,-1.185,47959,,Bryson DeChambeau,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.47959.bryson-dechambeau.html,4,49
-.313,-1.253,25493,,Nick Taylor,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.25493.nick-taylor.html,4,50
-.325,-1.299,12510,,Chad Campbell,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.12510.chad-campbell.html,4,51
-.355,-1.421,26951,,Johnson Wagner,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.26951.johnson-wagner.html,4,52
-.356,-1.425,23800,,Bryce Molder,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,53
-.369,-1.476,28132,,Tyrone Van Aswegen,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.28132.tyrone-van-aswegen.html,4,54
-.456,-1.825,34213,,Grayson Murray,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.34213.grayson-murray.html,4,55
-.460,-1.841,33141,,Keegan Bradley,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,56
-.479,-1.916,34174,,John Huh,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.34174.john-huh.html,4,57
-.496,-1.983,23541,,Ben Crane,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.23541.ben-crane.html,4,58
-.501,-2.002,01810,,Phil Mickelson,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.01810.phil-mickelson.html,4,59
-.525,-2.099,24358,,Robert Garrigus,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.24358.robert-garrigus.html,4,60
-.560,-2.240,32640,,Troy Merritt,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.32640.troy-merritt.html,4,61
-.580,-2.321,29454,,Bernd Wiesberger,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.29454.bernd-wiesberger.html,4,62
-.637,-2.549,33461,,Morgan Hoffmann,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.33461.morgan-hoffmann.html,4,63
-.699,-2.797,27214,,Kevin Streelman,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.27214.kevin-streelman.html,4,64
-.707,-2.828,29476,,Kyle Reifers,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.29476.kyle-reifers.html,4,65
-.746,-2.983,28307,,Matt Every,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.28307.matt-every.html,4,66
-.799,-3.197,26300,,Matt Jones,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.26300.matt-jones.html,4,67
-.891,-3.564,24140,,Sean O'Hair,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.24140.sean-o-hair.html,4,68
-1.060,-4.241,49771,,J.T. Poston,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.49771.j-t--poston.html,4,69
-1.244,-4.975,32366,,Kevin Chappell,2017,Houston Open,4,Tournament Only,https://www.pgatour.com/players/player.32366.kevin-chappell.html,4,70
1.674,6.696,19846,,Brian Gay,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.19846.brian-gay.html,4,1
1.660,6.640,39975,,Michael Kim,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.39975.michael-kim.html,4,2
1.656,6.623,35891,,Cameron Smith,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.35891.cameron-smith.html,4,3
1.636,6.543,26596,,Ryan Moore,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.26596.ryan-moore.html,4,4
1.399,5.594,39954,,Cody Gribble,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.39954.cody-gribble.html,4,5
1.397,5.589,28500,,Martin Flores,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.28500.martin-flores.html,4,6
1.366,5.463,27644,,Brian Harman,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.27644.brian-harman.html,4,7
1.239,4.955,25191,,Gonzalo Fernandez-Castaño,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.25191.gonzalo-fernandez-castano.html,4,8
1.106,4.422,36689,,Brooks Koepka,2017,Shriners Hospitals for Children Open,4,Tournament Only,https://www.pgatour.com/players/player.36689.brooks-koepka.html,4,9
