tournament_id,tournament_name,season,start_date,end_date,is_major,purse,course_name,yards,par,num_holes
333,Wachovia Championship,2007,2007-05-03T07:00Z,2007-05-06T07:00Z,False,6300000.0,Quail Hollow Club,0,0,18
307,THE PLAYERS Championship,2007,2007-05-10T07:00Z,2007-05-13T07:00Z,False,9000000.0,TPC Sawgrass,0,0,18
308,AT&T Classic,2007,2007-05-17T07:00Z,2007-05-20T07:00Z,False,5400000.0,TPC Sugarloaf,7311,72,54
313,Crowne Plaza Invitational at Colonial,2007,2007-05-24T07:00Z,2007-05-27T07:00Z,False,6000000.0,Colonial CC,0,0,18
314,the Memorial Tournament presented by Morgan Stanle,2007,2007-05-31T07:00Z,2007-06-03T07:00Z,False,6000000.0,Muirfield Village GC,0,0,18
314,the Memorial Tournament presented by Morgan Stanle,2007,2007-05-31T07:00Z,2007-06-03T07:00Z,False,6000000.0,TPC Southwind,7244,70,18
314,the Memorial Tournament presented by Morgan Stanle,2007,2007-05-31T07:00Z,2007-06-03T07:00Z,False,6000000.0,MUIRFIELD,7034,71,18
317,Stanford St. Jude Championship,2007,2007-06-07T07:00Z,2007-06-10T07:00Z,False,6000000.0,TPC Southwind,0,0,18
317,Stanford St. Jude Championship,2007,2007-06-07T07:00Z,2007-06-10T07:00Z,False,6000000.0,MUIRFIELD,7034,71,18
316,U.S. Open Championship,2007,2007-06-14T07:00Z,2007-06-17T07:00Z,True,7000000.0,Oakmont Country Club,7355,70,0
318,Travelers Championship,2007,2007-06-21T07:00Z,2007-06-24T07:00Z,False,6000000.0,TPC River Highlands,0,0,18
321,Buick Open,2007,2007-06-28T07:00Z,2007-07-01T07:00Z,False,4900000.0,Warwick Hills G&CC,0,0,18
346,AT&T National,2007,2007-07-05T07:00Z,2007-07-08T07:00Z,False,6000000.0,Congressional Country Club,0,0,18
327,John Deere Classic,2007,2007-07-12T07:00Z,2007-07-15T07:00Z,False,4100000.0,TPC Deere Run,0,0,18
320,British Open Championship,2007,2007-07-19T07:00Z,2007-07-22T07:00Z,True,8637720.0,Carnoustie Golf Links,7421,71,0
320,British Open Championship,2007,2007-07-19T07:00Z,2007-07-22T07:00Z,True,8637720.0,Carnoustie - Championship Course,7421,71,18
325,U.S. Bank Championship in Milwaukee,2007,2007-07-19T07:00Z,2007-07-22T07:00Z,False,4000000.0,Brown Deer Park GC,0,0,18
326,Canadian Open presented by Franklin Templeton Inve,2007,2007-07-26T07:00Z,2007-07-29T07:00Z,False,5000000.0,Angus Glen,7320,71,18
324,World Golf Championships-Bridgestone Invitational,2007,2007-08-02T07:00Z,2007-08-05T07:00Z,False,8000000.0,Firestone CC (South Course),0,0,0
332,Reno-Tahoe Open,2007,2007-08-02T07:00Z,2007-08-05T07:00Z,False,3000000.0,Montreux G&CC,0,0,18
322,PGA Championship,2007,2007-08-09T07:00Z,2007-08-12T07:00Z,True,7000000.0,Southern Hills Course One,7131,70,18
339,Wyndham Championship,2007,2007-08-16T07:00Z,2007-08-19T07:00Z,False,5000000.0,Forest Oaks,7311,72,18
315,The Barclays,2007,2007-08-23T07:00Z,2007-08-26T07:00Z,False,7000000.0,Westchester CC,6839,71,18
334,Deutsche Bank Championship,2007,2007-08-31T07:00Z,2007-09-03T07:00Z,False,7000000.0,TPC Boston,0,0,18
319,BMW Championship,2007,2007-09-06T07:00Z,2007-09-09T07:00Z,False,7000000.0,Cog Hill G&CC,0,0,18
330,THE TOUR Championship presented by Coca-Cola,2007,2007-09-13T07:00Z,2007-09-16T07:00Z,False,7000000.0,East Lake Golf Club,0,0,18
336,Turning Stone Resort Championship,2007,2007-09-20T07:00Z,2007-09-23T07:00Z,False,6000000.0,Atunyote Golf Club,0,0,18
341,The Presidents Cup,2007,2007-09-27T07:00Z,2007-09-30T07:00Z,False,null,Royal Montreal GC(Blue Course),7153,70,18
340,Viking Classic,2007,2007-09-27T07:00Z,2007-09-30T07:00Z,False,3500000.0,Annandale GC,0,0,18
329,Valero Texas Open,2007,2007-10-04T07:00Z,2007-10-07T07:00Z,False,4500000.0,LaCantera GC,0,0,18
328,Frys.com Open benefiting Shriners Hospitals for Ch,2007,2007-10-11T07:00Z,2007-10-14T07:00Z,False,4000000.0,TPC at Summerlin,0,0,18
328,Frys.com Open benefiting Shriners Hospitals for Ch,2007,2007-10-11T07:00Z,2007-10-14T07:00Z,False,4000000.0,TPC at The Canyons,7063,71,18
337,Fry's Electronics Open,2007,2007-10-18T07:00Z,2007-10-21T07:00Z,False,5000000.0,Grayhawk Golf Club - Raptor,0,0,18
409,Ginn sur Mer Classic at Tesoro,2007,2007-10-25T07:00Z,2007-10-28T07:00Z,False,4500000.0,Tesoro Club - Arnold Palmer Course,7381,73,18
342,Children's Miracle Network Classic presented by Wa,2007,2007-11-01T07:00Z,2007-11-04T07:00Z,False,4600000.0,Magnolia GC,0,0,18
342,Children's Miracle Network Classic presented by Wa,2007,2007-11-01T07:00Z,2007-11-04T07:00Z,False,4600000.0,Palm GC,0,0,18
460,PGA TOUR Qualifying Tournament,2007,2007-11-28T08:00Z,2007-12-03T08:00Z,False,1057500.0,Panther Lake Golf Course,7350,72,0
460,PGA TOUR Qualifying Tournament,2007,2007-11-28T08:00Z,2007-12-03T08:00Z,False,1057500.0,Crooked Cat Course,7277,72,0
413,Mercedes-Benz Championship,2008,2008-01-03T08:00Z,2008-01-06T08:00Z,False,5500000.0,Plantation Course,7411,73,18
418,Sony Open in Hawaii,2008,2008-01-10T08:00Z,2008-01-13T08:00Z,False,5300000.0,Waialae CC,7044,70,18
414,Bob Hope Chrysler Classic,2008,2008-01-16T08:00Z,2008-01-20T08:00Z,False,5100000.0,PGA West (Palmer),0,0,18
414,Bob Hope Chrysler Classic,2008,2008-01-16T08:00Z,2008-01-20T08:00Z,False,5100000.0,La Quinta CC,7060,72,36
414,Bob Hope Chrysler Classic,2008,2008-01-16T08:00Z,2008-01-20T08:00Z,False,5100000.0,The Classic Club,7305,72,18
414,Bob Hope Chrysler Classic,2008,2008-01-16T08:00Z,2008-01-20T08:00Z,False,5100000.0,Silver Rock,0,0,18
417,Buick Invitational,2008,2008-01-24T08:00Z,2008-01-27T08:00Z,False,5200000.0,Torrey Pines North,0,0,18
417,Buick Invitational,2008,2008-01-24T08:00Z,2008-01-27T08:00Z,False,5200000.0,Torrey Pines South,0,0,18
415,FBR Open,2008,2008-01-31T08:00Z,2008-02-03T08:00Z,False,6000000.0,TPC Scottsdale,0,0,18
416,AT&T Pebble Beach National Pro-Am,2008,2008-02-07T08:00Z,2008-02-10T08:00Z,False,6000000.0,Spyglass Hill GC,0,0,18
416,AT&T Pebble Beach National Pro-Am,2008,2008-02-07T08:00Z,2008-02-10T08:00Z,False,6000000.0,Pebble Beach Golf Links,6822,72,18
416,AT&T Pebble Beach National Pro-Am,2008,2008-02-07T08:00Z,2008-02-10T08:00Z,False,6000000.0,Poppy Hills GC,0,0,0
419,Northern Trust Open,2008,2008-02-14T08:00Z,2008-02-17T08:00Z,False,6200000.0,Riviera Country Club,0,0,18
412,World Golf Championships-Accenture Match Play Cham,2008,2008-02-20T08:00Z,2008-02-24T08:00Z,False,8000000.0,The Golf Club at Dove Mountain,0,0,18
454,Mayakoba Golf Classic at Riviera Maya-Cancun,2008,2008-02-21T08:00Z,2008-02-24T08:00Z,False,3500000.0,El Camaleon GC,0,0,18
420,The Honda Classic,2008,2008-02-28T08:00Z,2008-03-02T08:00Z,False,5500000.0,PGA National Champion Course,0,0,18
448,PODS Championship,2008,2008-03-06T08:00Z,2008-03-09T08:00Z,False,5300000.0,Innisbrook Resort -Copperhead,0,0,36
421,Arnold Palmer Invitational presented by MasterCard,2008,2008-03-13T07:00Z,2008-03-16T07:00Z,False,5800000.0,Bay Hill Club & Lodge,0,0,18
451,World Golf Championships-CA Championship,2008,2008-03-20T07:00Z,2008-03-23T07:00Z,False,8000000.0,Doral Golf Resort and Spa,0,0,0
459,Puerto Rico Open presented by Banco Popular,2008,2008-03-20T07:00Z,2008-03-23T07:00Z,False,3500000.0,Grand Reserve Country Club,0,0,18
422,Zurich Classic of New Orleans,2008,2008-03-27T07:00Z,2008-03-30T07:00Z,False,6200000.0,TPC of Louisiana,0,0,18
428,Shell Houston Open,2008,2008-04-03T07:00Z,2008-04-06T07:00Z,False,5600000.0,Golf Club of Houston,0,0,18
428,Shell Houston Open,2008,2008-04-03T07:00Z,2008-04-06T07:00Z,False,5600000.0,TPC of Louisiana,7341,72,18
425,Masters Tournament,2008,2008-04-10T07:00Z,2008-04-13T07:00Z,True,7000000.0,Augusta National Golf Club,0,0,18
426,Verizon Heritage,2008,2008-04-17T07:00Z,2008-04-20T07:00Z,False,5500000.0,Harbour Town Golf Links,0,0,18
429,EDS Byron Nelson Championship,2008,2008-04-24T07:00Z,2008-04-27T07:00Z,False,6400000.0,TPC Four Seasons Resort,0,0,18
429,EDS Byron Nelson Championship,2008,2008-04-24T07:00Z,2008-04-27T07:00Z,False,6400000.0,TPC Four Seasons-Cottonwood Valley,6847,70,18
452,Wachovia Championship,2008,2008-05-01T07:00Z,2008-05-04T07:00Z,False,6400000.0,Quail Hollow Club,0,0,18
423,THE PLAYERS Championship,2008,2008-05-08T07:00Z,2008-05-11T07:00Z,False,9500000.0,TPC Sawgrass,0,0,18
424,AT&T Classic,2008,2008-05-15T07:00Z,2008-05-18T07:00Z,False,5500000.0,TPC Sugarloaf,7311,72,54
430,Crowne Plaza Invitational at Colonial,2008,2008-05-22T07:00Z,2008-05-25T07:00Z,False,6100000.0,Colonial CC,0,0,18
431,the Memorial Tournament presented by Morgan Stanle,2008,2008-05-29T07:00Z,2008-06-01T07:00Z,False,6000000.0,Muirfield Village GC,0,0,18
434,Stanford St. Jude Championship,2008,2008-06-05T07:00Z,2008-06-08T07:00Z,False,6000000.0,TPC Southwind,0,0,18
433,U.S. Open Championship,2008,2008-06-12T07:00Z,2008-06-15T07:00Z,True,7000000.0,Torrey Pines (South Course),7643,71,18
435,Travelers Championship,2008,2008-06-19T07:00Z,2008-06-22T07:00Z,False,6000000.0,TPC River Highlands,0,0,18
438,Buick Open,2008,2008-06-26T07:00Z,2008-06-29T07:00Z,False,5000000.0,Warwick Hills G&CC,0,0,18
457,AT&T National,2008,2008-07-03T07:00Z,2008-07-06T07:00Z,False,6000000.0,Congressional Country Club,0,0,18
443,John Deere Classic,2008,2008-07-10T07:00Z,2008-07-13T07:00Z,False,4200000.0,TPC Deere Run,0,0,18
411,British Open Championship,2008,2008-07-17T07:00Z,2008-07-20T07:00Z,True,8600000.0,Royal Birkdale GC,7173,70,0
441,U.S. Bank Championship in Milwaukee,2008,2008-07-17T07:00Z,2008-07-20T07:00Z,False,4000000.0,Brown Deer Park GC,0,0,18
442,RBC Canadian Open,2008,2008-07-24T07:00Z,2008-07-27T07:00Z,False,5000000.0,Glen Abbey GC,0,0,18
440,World Golf Championships-Bridgestone Invitational,2008,2008-07-31T07:00Z,2008-08-03T07:00Z,False,8000000.0,Firestone CC (South Course),0,0,0
450,Legends Reno-Tahoe Open,2008,2008-07-31T07:00Z,2008-08-03T07:00Z,False,3000000.0,Montreux G&CC,0,0,18
439,PGA Championship,2008,2008-08-07T07:00Z,2008-08-10T07:00Z,True,7500000.0,Oakland Hills CC (South),7395,70,18
427,Wyndham Championship,2008,2008-08-14T07:00Z,2008-08-17T07:00Z,False,5100000.0,Sedgefield Country Club,7117,70,18
432,The Barclays,2008,2008-08-21T07:00Z,2008-08-24T07:00Z,False,7000000.0,Ridgewood Country Club,7319,71,18
453,Deutsche Bank Championship,2008,2008-08-29T07:00Z,2008-09-01T07:00Z,False,7000000.0,TPC Boston,0,0,18
436,BMW Championship,2008,2008-09-04T07:00Z,2008-09-07T07:00Z,False,7000000.0,Bellerive Country Club,7324,70,18
449,Ryder Cup,2008,2008-09-18T07:00Z,2008-09-21T07:00Z,False,null,Valhalla GC,7496,71,18
437,Viking Classic,2008,2008-09-18T07:00Z,2008-09-21T07:00Z,False,3600000.0,Annandale GC,0,0,18
447,THE TOUR Championship presented by Coca-Cola,2008,2008-09-25T07:00Z,2008-09-28T07:00Z,False,7000000.0,East Lake Golf Club,0,0,18
455,Turning Stone Resort Championship,2008,2008-10-02T07:00Z,2008-10-05T07:00Z,False,6000000.0,Atunyote Golf Club,0,0,18
445,Valero Texas Open,2008,2008-10-09T07:00Z,2008-10-12T07:00Z,False,4500000.0,LaCantera GC,0,0,18
444,Justin Timberlake Shriners Hospitals for Children ,2008,2008-10-16T07:00Z,2008-10-19T07:00Z,False,4100000.0,TPC at Summerlin,0,0,18
456,Frys.com Open,2008,2008-10-23T07:00Z,2008-10-26T07:00Z,False,5000000.0,Grayhawk Golf Club - Raptor,0,0,18
458,Ginn sur Mer Classic,2008,2008-10-30T07:00Z,2008-11-02T07:00Z,False,4600000.0,Hammock Beach - The Conservatory,7663,72,18
446,Children's Miracle Network Classic presented by Wa,2008,2008-11-06T08:00Z,2008-11-09T08:00Z,False,4600000.0,Magnolia GC,0,0,18
446,Children's Miracle Network Classic presented by Wa,2008,2008-11-06T08:00Z,2008-11-09T08:00Z,False,4600000.0,Palm GC,0,0,18
594,PGA Tour Qualifying Tournament,2008,2008-12-03T08:00Z,2008-12-08T08:00Z,False,1057500.0,Jack Nicklaus Tournament,0,0,18
594,PGA Tour Qualifying Tournament,2008,2008-12-03T08:00Z,2008-12-08T08:00Z,False,1057500.0,Stadium Course,7261,72,0
526,Mercedes-Benz Championship,2009,2009-01-08T08:00Z,2009-01-11T08:00Z,False,5600000.0,Plantation Course,7411,73,18
531,Sony Open in Hawaii,2009,2009-01-15T08:00Z,2009-01-18T08:00Z,False,5400000.0,Waialae CC,7044,70,18
527,The 50th Bob Hope Classic hosted by Arnold Palmer,2009,2009-01-21T08:00Z,2009-01-25T08:00Z,False,5100000.0,PGA West (Palmer),6930,72,18
527,The 50th Bob Hope Classic hosted by Arnold Palmer,2009,2009-01-21T08:00Z,2009-01-25T08:00Z,False,5100000.0,Bermuda Dunes CC,7017,72,18
527,The 50th Bob Hope Classic hosted by Arnold Palmer,2009,2009-01-21T08:00Z,2009-01-25T08:00Z,False,5100000.0,Silver Rock,7403,72,18
527,The 50th Bob Hope Classic hosted by Arnold Palmer,2009,2009-01-21T08:00Z,2009-01-25T08:00Z,False,5100000.0,Jack Nicklaus Tournament,6924,72,18
528,FBR Open,2009,2009-01-29T08:00Z,2009-02-01T08:00Z,False,6000000.0,TPC Scottsdale,7216,71,18
530,Buick Invitational,2009,2009-02-05T08:00Z,2009-02-08T08:00Z,False,5300000.0,Torrey Pines North,6915,72,18
530,Buick Invitational,2009,2009-02-05T08:00Z,2009-02-08T08:00Z,False,5300000.0,Torrey Pines South,7628,72,18
529,AT&T Pebble Beach National Pro-Am,2009,2009-02-12T08:00Z,2009-02-15T08:00Z,False,6100000.0,Spyglass Hill GC,6953,72,18
529,AT&T Pebble Beach National Pro-Am,2009,2009-02-12T08:00Z,2009-02-15T08:00Z,False,6100000.0,Pebble Beach Golf Links,6816,72,18
529,AT&T Pebble Beach National Pro-Am,2009,2009-02-12T08:00Z,2009-02-15T08:00Z,False,6100000.0,Poppy Hills GC,6944,72,0
532,Northern Trust Open,2009,2009-02-19T08:00Z,2009-02-22T08:00Z,False,6300000.0,Riviera Country Club,7279,71,18
560,World Golf Championships-Accenture Match Play Championship,2009,2009-02-25T08:00Z,2009-03-01T08:00Z,False,8500000.0,The Golf Club at Dove Mountain,7849,72,18
565,Mayakoba Golf Classic at Riviera Maya-Cancun,2009,2009-02-26T08:00Z,2009-03-01T08:00Z,False,3600000.0,El Camaleon GC,6923,70,18
533,The Honda Classic,2009,2009-03-05T08:00Z,2009-03-08T08:00Z,False,5600000.0,PGA National Champion Course,7158,70,18
562,World Golf Championships-CA Championship,2009,2009-03-12T07:00Z,2009-03-15T07:00Z,False,8500000.0,Doral Golf Resort and Spa,7266,72,0
567,Puerto Rico Open presented by Banco Popular,2009,2009-03-12T07:00Z,2009-03-15T07:00Z,False,3500000.0,Grand Reserve Country Club,7526,72,18
559,Transitions Championship,2009,2009-03-19T07:00Z,2009-03-22T07:00Z,False,5400000.0,Innisbrook Resort -Copperhead,7340,71,36
534,Arnold Palmer Invitational presented by MasterCard,2009,2009-03-26T07:00Z,2009-03-29T07:00Z,False,6000000.0,Bay Hill Club & Lodge,7167,70,18
540,Shell Houston Open,2009,2009-04-02T07:00Z,2009-04-05T07:00Z,False,5700000.0,Golf Club of Houston,7457,72,18
537,The Masters,2009,2009-04-09T07:00Z,2009-04-12T07:00Z,True,7000000.0,Augusta National Golf Club,7435,72,18
538,Verizon Heritage,2009,2009-04-16T07:00Z,2009-04-19T07:00Z,False,5700000.0,Harbour Town Golf Links,6973,71,18
535,Zurich Classic of New Orleans,2009,2009-04-23T07:00Z,2009-04-26T07:00Z,False,6300000.0,TPC of Louisiana,7399,72,18
563,Quail Hollow Championship,2009,2009-04-30T07:00Z,2009-05-03T07:00Z,False,6500000.0,Quail Hollow Club,7442,72,18
536,THE PLAYERS Championship,2009,2009-05-07T07:00Z,2009-05-10T07:00Z,False,9500000.0,TPC Sawgrass,7215,72,18
557,Valero Texas Open,2009,2009-05-14T07:00Z,2009-05-17T07:00Z,False,6100000.0,LaCantera GC,6881,70,18
541,HP Byron Nelson Championship,2009,2009-05-21T07:00Z,2009-05-24T07:00Z,False,6500000.0,TPC Four Seasons Resort,7166,70,18
542,Crowne Plaza Invitational at Colonial,2009,2009-05-28T07:00Z,2009-05-31T07:00Z,False,6200000.0,Colonial CC,7204,70,18
543,the Memorial Tournament,2009,2009-06-04T07:00Z,2009-06-07T07:00Z,False,6000000.0,Muirfield Village GC,7366,72,18
546,St. Jude Classic presented by FedEx,2009,2009-06-11T07:00Z,2009-06-14T07:00Z,False,5600000.0,TPC Southwind,7239,70,18
545,U.S. Open Championship,2009,2009-06-18T07:00Z,2009-06-22T07:00Z,True,7500000.0,Bethpage State Park,7445,70,18
547,Travelers Championship,2009,2009-06-25T07:00Z,2009-06-28T07:00Z,False,6000000.0,TPC River Highlands,6837,70,18
566,AT&T National,2009,2009-07-02T07:00Z,2009-07-05T07:00Z,False,6000000.0,Congressional Country Club,7255,70,18
555,John Deere Classic,2009,2009-07-09T07:00Z,2009-07-12T07:00Z,False,4300000.0,TPC Deere Run,7268,71,18
549,British Open Championship,2009,2009-07-16T07:00Z,2009-07-19T07:00Z,True,8600000.0,The Ailsa Championship Course,7204,70,18
553,U.S. Bank Championship in Milwaukee,2009,2009-07-16T07:00Z,2009-07-19T07:00Z,False,4000000.0,Brown Deer Park GC,6759,70,18
554,RBC Canadian Open,2009,2009-07-23T07:00Z,2009-07-27T07:00Z,False,5100000.0,Glen Abbey GC,7253,72,18
550,Buick Open,2009,2009-07-30T07:00Z,2009-08-02T07:00Z,False,5100000.0,Warwick Hills G&CC,7127,72,18
552,World Golf Championships-Bridgestone Invitational,2009,2009-08-06T07:00Z,2009-08-09T07:00Z,False,8500000.0,Firestone CC (South Course),7400,70,0
561,Legends Reno-Tahoe Open,2009,2009-08-06T07:00Z,2009-08-09T07:00Z,False,3000000.0,Montreux G&CC,7472,72,18
551,PGA Championship,2009,2009-08-13T07:00Z,2009-08-16T07:00Z,True,7500000.0,Hazeltine National Golf Club,7674,72,0
539,Wyndham Championship,2009,2009-08-20T07:00Z,2009-08-23T07:00Z,False,5100000.0,Sedgefield Country Club,7117,70,18
544,The Barclays,2009,2009-08-27T07:00Z,2009-08-30T07:00Z,False,7500000.0,Liberty National Golf Club,7419,71,18
564,Deutsche Bank Championship,2009,2009-09-04T07:00Z,2009-09-07T07:00Z,False,7500000.0,TPC Boston,7202,71,18
548,BMW Championship,2009,2009-09-10T07:00Z,2009-09-13T07:00Z,False,7500000.0,Cog Hill G&CC,7616,71,18
558,THE TOUR Championship presented by Coca-Cola,2009,2009-09-24T07:00Z,2009-09-27T07:00Z,False,7500000.0,East Lake Golf Club,7304,70,18
627,Turning Stone Resort Championship,2009,2009-10-01T07:00Z,2009-10-05T07:00Z,False,6000000.0,Atunyote Golf Club,7482,72,18
556,The Presidents Cup,2009,2009-10-08T07:00Z,2009-10-11T07:00Z,False,null,TPC Harding Park,7137,71,18
625,Justin Timberlake Shriners Hospitals for Children Open,2009,2009-10-15T07:00Z,2009-10-18T07:00Z,False,4200000.0,TPC at Summerlin,7223,71,18
628,Frys.com Open,2009,2009-10-22T07:00Z,2009-10-25T07:00Z,False,5000000.0,Grayhawk Golf Club - Raptor,7125,70,18
624,Viking Classic,2009,2009-10-29T07:00Z,2009-11-01T07:00Z,False,null,Annandale GC,7199,72,18
626,Children's Miracle Network Classic,2009,2009-11-12T08:00Z,2009-11-15T08:00Z,False,4700000.0,Magnolia GC,7516,72,18
626,Children's Miracle Network Classic,2009,2009-11-12T08:00Z,2009-11-15T08:00Z,False,4700000.0,Palm GC,7010,72,18
699,PGA Tour Qualifying Tournament,2009,2009-12-02T08:00Z,2009-12-07T08:00Z,False,1057500.0,Bear Lake Country Club Links Course,7392,72,0
699,PGA Tour Qualifying Tournament,2009,2009-12-02T08:00Z,2009-12-07T08:00Z,False,1057500.0,Bear Lake Country Club Lakes Course,7439,72,0
764,Hyundai Tournament of Champions,2010,2010-01-07T08:00Z,2010-01-10T08:00Z,False,5600000.0,Plantation Course,0,0,18
769,Sony Open in Hawaii,2010,2010-01-14T08:00Z,2010-01-17T08:00Z,False,5500000.0,Waialae CC,0,0,18
765,Bob Hope Classic,2010,2010-01-20T08:00Z,2010-01-25T08:00Z,False,5000000.0,PGA West (Palmer),0,0,18
765,Bob Hope Classic,2010,2010-01-20T08:00Z,2010-01-25T08:00Z,False,5000000.0,La Quinta CC,0,0,36
765,Bob Hope Classic,2010,2010-01-20T08:00Z,2010-01-25T08:00Z,False,5000000.0,Silver Rock,0,0,18
765,Bob Hope Classic,2010,2010-01-20T08:00Z,2010-01-25T08:00Z,False,5000000.0,Jack Nicklaus Tournament,0,0,18
768,Farmers Insurance Open,2010,2010-01-28T08:00Z,2010-01-31T08:00Z,False,5300000.0,Torrey Pines North,0,0,18
768,Farmers Insurance Open,2010,2010-01-28T08:00Z,2010-01-31T08:00Z,False,5300000.0,Torrey Pines South,0,0,18
770,Northern Trust Open,2010,2010-02-04T08:00Z,2010-02-07T08:00Z,False,6400000.0,Riviera Country Club,0,0,18
767,AT&T Pebble Beach National Pro-Am,2010,2010-02-11T08:00Z,2010-02-14T08:00Z,False,6200000.0,Spyglass Hill GC,0,0,18
767,AT&T Pebble Beach National Pro-Am,2010,2010-02-11T08:00Z,2010-02-14T08:00Z,False,6200000.0,Pebble Beach Golf Links,0,0,18
767,AT&T Pebble Beach National Pro-Am,2010,2010-02-11T08:00Z,2010-02-14T08:00Z,False,6200000.0,Monterey Peninsula CC,0,0,18
802,World Golf Championships-Accenture Match Play Championship,2010,2010-02-17T08:00Z,2010-02-21T08:00Z,False,8500000.0,The Golf Club at Dove Mountain,0,0,18
793,Mayakoba Golf Classic at Riviera Maya-Cancun,2010,2010-02-18T08:00Z,2010-02-21T08:00Z,False,3600000.0,El Camaleon GC,0,0,18
766,Waste Management Phoenix Open,2010,2010-02-25T08:00Z,2010-02-28T08:00Z,False,6000000.0,TPC Scottsdale,0,0,18
771,The Honda Classic,2010,2010-03-04T08:00Z,2010-03-07T08:00Z,False,5600000.0,PGA National Champion Course,0,0,18
790,World Golf Championships-CA Championship,2010,2010-03-11T08:00Z,2010-03-14T08:00Z,False,8500000.0,Doral Golf Resort and Spa,0,0,0
795,Puerto Rico Open presented by Banco Popular,2010,2010-03-11T08:00Z,2010-03-15T07:00Z,False,3500000.0,Grand Reserve Country Club,0,0,18
788,Transitions Championship,2010,2010-03-18T07:00Z,2010-03-21T07:00Z,False,5400000.0,Innisbrook Resort -Copperhead,0,0,36
772,Arnold Palmer Invitational presented by MasterCard,2010,2010-03-25T07:00Z,2010-03-29T07:00Z,False,6000000.0,Bay Hill Club & Lodge,0,0,18
777,Shell Houston Open,2010,2010-04-01T07:00Z,2010-04-04T07:00Z,False,5800000.0,Golf Club of Houston,0,0,18
774,The Masters,2010,2010-04-08T07:00Z,2010-04-11T07:00Z,True,7500000.0,Augusta National Golf Club,0,0,18
775,Verizon Heritage,2010,2010-04-15T07:00Z,2010-04-18T07:00Z,False,5700000.0,Harbour Town Golf Links,0,0,18
796,Zurich Classic of New Orleans,2010,2010-04-22T07:00Z,2010-04-25T07:00Z,False,6400000.0,TPC of Louisiana,0,0,18
791,Wells Fargo Championship,2010,2010-04-29T07:00Z,2010-05-02T07:00Z,False,6500000.0,Quail Hollow Club,0,0,18
773,THE PLAYERS Championship,2010,2010-05-06T07:00Z,2010-05-09T07:00Z,False,9500000.0,TPC Sawgrass,0,0,18
801,Valero Texas Open,2010,2010-05-13T07:00Z,2010-05-16T07:00Z,False,6100000.0,TPC San Antonio,0,0,18
778,HP Byron Nelson Championship,2010,2010-05-20T07:00Z,2010-05-23T07:00Z,False,6500000.0,TPC Four Seasons Resort,0,0,18
779,Crowne Plaza Invitational at Colonial,2010,2010-05-27T07:00Z,2010-05-30T07:00Z,False,6200000.0,Colonial CC,0,0,18
780,the Memorial Tournament presented by Nationwide Insurance,2010,2010-06-03T07:00Z,2010-06-06T07:00Z,False,6000000.0,Muirfield Village GC,0,0,18
782,St. Jude Classic presented by Smith & Nephew,2010,2010-06-10T07:00Z,2010-06-13T07:00Z,False,5600000.0,TPC Southwind,0,0,18
401024025,U.S. OPEN,2010,2010-06-17T07:00Z,2010-06-20T07:00Z,False,7500000.0,Pebble Beach Golf Links,6816,72,18
797,U.S. Open Championship,2010,2010-06-17T07:00Z,2010-06-20T07:00Z,True,7500000.0,Blue Course,7040,71,18
783,Travelers Championship,2010,2010-06-24T07:00Z,2010-06-27T07:00Z,False,6000000.0,TPC River Highlands,0,0,18
803,AT&T National,2010,2010-07-01T07:00Z,2010-07-04T07:00Z,False,6200000.0,Aronimink GC,0,0,0
786,John Deere Classic,2010,2010-07-08T07:00Z,2010-07-11T07:00Z,False,4400000.0,TPC Deere Run,0,0,18
798,The Open Championship,2010,2010-07-15T07:00Z,2010-07-18T07:00Z,True,7000000.0,St Andrews - Old Course,7305,72,0
789,Reno-Tahoe Open,2010,2010-07-15T07:00Z,2010-07-18T07:00Z,False,3000000.0,Montreux G&CC,0,0,18
800,RBC Canadian Open,2010,2010-07-22T07:00Z,2010-07-25T07:00Z,False,5100000.0,St. George&apos;s G&CC,7079,70,18
804,The Greenbrier Classic,2010,2010-07-29T07:00Z,2010-08-01T07:00Z,False,6000000.0,The Old White Course,0,0,18
785,World Golf Championships-Bridgestone Invitational,2010,2010-08-05T07:00Z,2010-08-08T07:00Z,False,8500000.0,Firestone CC (South Course),0,0,0
794,Turning Stone Resort Championship,2010,2010-08-05T07:00Z,2010-08-08T07:00Z,False,4000000.0,Atunyote Golf Club,7482,72,18
799,PGA Championship,2010,2010-08-12T07:00Z,2010-08-15T07:00Z,True,7500000.0,Whistling Straits,7507,72,18
776,Wyndham Championship,2010,2010-08-19T07:00Z,2010-08-22T07:00Z,False,5100000.0,Sedgefield Country Club,0,0,18
781,The Barclays,2010,2010-08-26T07:00Z,2010-08-29T07:00Z,False,7500000.0,Ridgewood Country Club,7319,71,18
792,Deutsche Bank Championship,2010,2010-09-03T07:00Z,2010-09-06T07:00Z,False,7500000.0,TPC Boston,0,0,18
784,BMW Championship,2010,2010-09-09T07:00Z,2010-09-12T07:00Z,False,7500000.0,Cog Hill G&CC,0,0,18
787,THE TOUR Championship presented by Coca-Cola,2010,2010-09-23T07:00Z,2010-09-26T07:00Z,False,7500000.0,East Lake Golf Club,0,0,18
834,Viking Classic,2010,2010-09-30T07:00Z,2010-10-03T07:00Z,False,3600000.0,Annandale GC,0,0,18
