"","tournament","season","tournament_id.x","player_id","player_name","player_url","average_putting","total_sg_putting","rank_last_week_putting","measured_rounds_putting","time_period_putting","rounds_putting","rank_this_week_putting","total_sg_ott","measured_rounds_ott","average_ott","rounds_ott","rank_this_week_ott","rank_last_week_ott","time_period_ott","events","money","rank_this_week","rank_last_week","time_period"
"15580","Waste Management Phoenix Open",2011,"t003","30750","Tommy Gainey","https://www.pgatour.com/players/player.30750.tommy-gainey.html",0.862,3.448,"999",4,"Tournament Only",4,"18",0.818,4,0.205,4,"38","999","Tournament Only",1,164700,"8","999","Tournament Only"
"15581","Waste Management Phoenix Open",2011,"t003","10885","Robert Allenby","https://www.pgatour.com/players/player.10885.robert-allenby.html",0.12,0.479,"999",4,"Tournament Only",4,"39",-1.635,4,-0.409,4,"57","999","Tournament Only",1,12871,"6","999","Tournament Only"
"15582","Waste Management Phoenix Open",2011,"t003","30925","Dustin Johnson","https://www.pgatour.com/players/player.30925.dustin-johnson.html",-0.388,-1.553,"35",4,"Tournament Only",4,"60",3.268,4,0.817,4,"17","2","Tournament Only",1,37134,"2","3","Tournament Only"
"15583","Waste Management Phoenix Open",2011,"t003","25562","Andres Romero","https://www.pgatour.com/players/player.25562.andres-romero.html",-0.266,-1.064,"999",4,"Tournament Only",4,"56",-5.012,4,-1.253,4,"73","999","Tournament Only",1,12017,"7","999","Tournament Only"
"15584","Waste Management Phoenix Open",2011,"t003","23621","Rory Sabbatini","https://www.pgatour.com/players/player.23621.rory-sabbatini.html",-0.499,-1.994,"69",4,"Tournament Only",4,"62",4.292,4,1.073,4,"5","6","Tournament Only",1,54987,"2","4","Tournament Only"
"15585","Waste Management Phoenix Open",2011,"t003","23322","Brett Wetterich","https://www.pgatour.com/players/player.23322.brett-wetterich.html",-1.038,-4.151,"999",4,"Tournament Only",4,"71",-0.367,4,-0.092,4,"47","999","Tournament Only",1,12017,"7","999","Tournament Only"
"15586","Waste Management Phoenix Open",2011,"t003","33419","Cameron Tringale","https://www.pgatour.com/players/player.33419.cameron-tringale.html",0.101,0.405,"54",4,"Tournament Only",4,"41",-0.495,4,-0.124,4,"49","6","Tournament Only",1,11773,"7","7","Tournament Only"
"15587","Waste Management Phoenix Open",2011,"t003","24781","Hunter Mahan","https://www.pgatour.com/players/player.24781.hunter-mahan.html",0.492,1.966,"26",4,"Tournament Only",4,"26",1.717,4,0.429,4,"29","40","Tournament Only",1,37134,"2","6","Tournament Only"
"15588","Waste Management Phoenix Open",2011,"t003","06004","Stephen Ames","https://www.pgatour.com/players/player.06004.stephen-ames.html",-0.721,-2.884,"999",4,"Tournament Only",4,"69",-1.911,4,-0.478,4,"58","999","Tournament Only",1,12871,"6","999","Tournament Only"
"15589","Waste Management Phoenix Open",2011,"t003","01810","Phil Mickelson","https://www.pgatour.com/players/player.01810.phil-mickelson.html",-0.333,-1.33,"41",4,"Tournament Only",4,"58",-2.163,4,-0.541,4,"62","28","Tournament Only",1,37134,"2","2","Tournament Only"
"15590","Waste Management Phoenix Open",2011,"t003","29518","Brendan Steele","https://www.pgatour.com/players/player.29518.brendan-steele.html",-0.252,-1.006,"30",4,"Tournament Only",4,"55",4.165,4,1.041,4,"8","64","Tournament Only",1,14193,"5","1","Tournament Only"
"15591","Waste Management Phoenix Open",2011,"t003","19846","Brian Gay","https://www.pgatour.com/players/player.19846.brian-gay.html",0.139,0.554,"999",4,"Tournament Only",4,"38",0.773,4,0.193,4,"39","999","Tournament Only",1,82350,"1","999","Tournament Only"
"15592","Waste Management Phoenix Open",2011,"t003","23800","Bryce Molder","https://www.pgatour.com/players/player.23800.bryce-molder.html",0.201,0.804,"999",4,"Tournament Only",4,"37",-2.558,4,-0.64,4,"67","999","Tournament Only",1,12871,"6","999","Tournament Only"
"15593","Waste Management Phoenix Open",2011,"t003","31323","Gary Woodland","https://www.pgatour.com/players/player.31323.gary-woodland.html",-0.553,-2.211,"55",4,"Tournament Only",4,"64",6.026,4,1.507,4,"3","18","Tournament Only",1,222650,"5","5","Tournament Only"
"15594","Waste Management Phoenix Open",2011,"t003","21350","Ryuji Imada","https://www.pgatour.com/players/player.21350.ryuji-imada.html",-0.518,-2.071,"999",4,"Tournament Only",4,"63",-1.576,4,-0.394,4,"56","999","Tournament Only",1,111020,"1","999","Tournament Only"
"15595","Waste Management Phoenix Open",2011,"t003","24924","Bill Haas","https://www.pgatour.com/players/player.24924.bill-haas.html",-0.267,-1.068,"17",4,"Tournament Only",4,"57",4.264,4,1.066,4,"7","41","Tournament Only",1,37134,"2","9","Tournament Only"
"15596","Waste Management Phoenix Open",2011,"t003","08725","Tom Gillis","https://www.pgatour.com/players/player.08725.tom-gillis.html",-1.556,-6.225,"10",4,"Tournament Only",4,"74",2.488,4,0.622,4,"20","8","Tournament Only",1,12322,"6","1","Tournament Only"
"15752","Waste Management Phoenix Open",2013,"t003","23638","Brendon de Jonge","https://www.pgatour.com/players/player.23638.brendon-de-jonge.html",0.133,0.532,"33",4,"Tournament Only",4,"47",2.091,4,0.523,4,"18","4","Tournament Only",1,207700,"6","1","Tournament Only"
"15753","Waste Management Phoenix Open",2013,"t003","21961","Charles Howell III","https://www.pgatour.com/players/player.21961.charles-howell-iii.html",0.104,0.417,"78",4,"Tournament Only",4,"49",1.631,4,0.408,4,"24","10","Tournament Only",1,27944,"3","9","Tournament Only"
"15754","Waste Management Phoenix Open",2013,"t003","26596","Ryan Moore","https://www.pgatour.com/players/player.26596.ryan-moore.html",2.337,9.347,"999",4,"Tournament Only",4,"2",-0.203,4,-0.051,4,"43","999","Tournament Only",1,297600,"4","999","Tournament Only"
"15755","Waste Management Phoenix Open",2013,"t003","23409","James Driscoll","https://www.pgatour.com/players/player.23409.james-driscoll.html",0.073,0.292,"21",4,"Tournament Only",4,"51",-1.334,4,-0.334,4,"5","70","Tournament Only",1,13764,"5","5","Tournament Only"
"15756","Waste Management Phoenix Open",2013,"t003","23541","Ben Crane","https://www.pgatour.com/players/player.23541.ben-crane.html",0.428,1.712,"999",4,"Tournament Only",4,"36",1.804,4,0.451,4,"22","999","Tournament Only",1,136400,"1","999","Tournament Only"
"15757","Waste Management Phoenix Open",2013,"t003","20766","Padraig Harrington","https://www.pgatour.com/players/player.20766.padraig-harrington.html",0.051,0.203,"999",4,"Tournament Only",4,"52",1.949,4,0.487,4,"21","999","Tournament Only",1,173600,"9","999","Tournament Only"
"15758","Waste Management Phoenix Open",2013,"t003","28089","Jason Day","https://www.pgatour.com/players/player.28089.jason-day.html",0.797,3.186,"11",4,"Tournament Only",4,"21",-1.996,4,-0.499,4,"66","63","Tournament Only",1,13764,"5","9","Tournament Only"
"15759","Waste Management Phoenix Open",2013,"t003","25396","Kevin Na","https://www.pgatour.com/players/player.25396.kevin-na.html",1.24,4.959,"999",4,"Tournament Only",4,"11",-4.399,4,-1.1,4,"74","999","Tournament Only",1,27944,"3","999","Tournament Only"
"15760","Waste Management Phoenix Open",2013,"t003","20160","Charlie Wi","https://www.pgatour.com/players/player.20160.charlie-wi.html",0.896,3.584,"27",4,"Tournament Only",4,"18",-0.781,4,-0.195,4,"49","75","Tournament Only",1,15302,"4","2","Tournament Only"
"15761","Waste Management Phoenix Open",2013,"t003","34099","Harris English","https://www.pgatour.com/players/player.34099.harris-english.html",0.375,1.498,"68",4,"Tournament Only",4,"40",0.351,4,0.088,4,"36","65","Tournament Only",1,13764,"5","7","Tournament Only"
"15762","Waste Management Phoenix Open",2013,"t003","26758","David Hearn","https://www.pgatour.com/players/player.26758.david-hearn.html",1.544,6.176,"999",4,"Tournament Only",4,"6",-1.047,4,-0.262,4,"53","999","Tournament Only",1,84165,"1","999","Tournament Only"
"15763","Waste Management Phoenix Open",2013,"t003","02239","Scott Verplank","https://www.pgatour.com/players/player.02239.scott-verplank.html",0.739,2.956,"999",4,"Tournament Only",4,"24",-1.726,4,-0.432,4,"64","999","Tournament Only",1,12338,"7","999","Tournament Only"
"15764","Waste Management Phoenix Open",2013,"t003","22371","Aaron Baddeley","https://www.pgatour.com/players/player.22371.aaron-baddeley.html",-0.489,-1.957,"4",4,"Tournament Only",4,"60",-1.437,4,-0.359,4,"58","36","Tournament Only",1,12958,"6","6","Tournament Only"
"15765","Waste Management Phoenix Open",2013,"t003","01810","Phil Mickelson","https://www.pgatour.com/players/player.01810.phil-mickelson.html",1.86,7.438,"35",4,"Tournament Only",4,"5",4.719,4,1.18,4,"3","56","Tournament Only",1,1116000,"1","5","Tournament Only"
"15766","Waste Management Phoenix Open",2013,"t003","24781","Hunter Mahan","https://www.pgatour.com/players/player.24781.hunter-mahan.html",0.824,3.296,"9",4,"Tournament Only",4,"20",1.036,4,0.259,4,"31","13","Tournament Only",1,84165,"1","1","Tournament Only"
"15767","Waste Management Phoenix Open",2013,"t003","01724","Jeff Maggert","https://www.pgatour.com/players/player.01724.jeff-maggert.html",-0.586,-2.343,"999",4,"Tournament Only",4,"62",2.019,4,0.505,4,"1","999","Tournament Only",1,15302,"4","999","Tournament Only"
"15768","Waste Management Phoenix Open",2013,"t003","34021","Bud Cauley","https://www.pgatour.com/players/player.34021.bud-cauley.html",-0.68,-2.719,"999",4,"Tournament Only",4,"63",0.85,4,0.213,4,"32","999","Tournament Only",1,47973,"2","999","Tournament Only"
"15769","Waste Management Phoenix Open",2013,"t003","27120","Troy Matteson","https://www.pgatour.com/players/player.27120.troy-matteson.html",1.066,4.264,"999",4,"Tournament Only",4,"16",1.052,4,0.263,4,"30","999","Tournament Only",1,84165,"1","999","Tournament Only"
"15770","Waste Management Phoenix Open",2013,"t003","22913","John Rollins","https://www.pgatour.com/players/player.22913.john-rollins.html",0.496,1.982,"72",4,"Tournament Only",4,"32",-0.789,4,-0.197,4,"50","12","Tournament Only",1,47973,"2","4","Tournament Only"
"15771","Waste Management Phoenix Open",2013,"t003","27095","Nick Watney","https://www.pgatour.com/players/player.27095.nick-watney.html",-1.054,-4.217,"26",4,"Tournament Only",4,"68",3.585,4,0.896,4,"6","8","Tournament Only",1,19881,"4","4","Tournament Only"
"15772","Waste Management Phoenix Open",2013,"t003","26289","Boo Weekley","https://www.pgatour.com/players/player.26289.boo-weekley.html",-1.064,-4.257,"75",4,"Tournament Only",4,"69",3.349,4,0.837,4,"7","2","Tournament Only",1,13206,"6","3","Tournament Only"
"15773","Waste Management Phoenix Open",2013,"t003","28475","Jeff Overton","https://www.pgatour.com/players/player.28475.jeff-overton.html",-0.126,-0.505,"29",4,"Tournament Only",4,"56",0.686,4,0.172,4,"34","37","Tournament Only",1,12338,"7","6","Tournament Only"
"15774","Waste Management Phoenix Open",2013,"t003","24663","Y.E. Yang","https://www.pgatour.com/players/player.24663.y-e--yang.html",-1.177,-4.707,"999",4,"Tournament Only",4,"70",-0.151,4,-0.038,4,"42","999","Tournament Only",1,12090,"7","999","Tournament Only"
"15775","Waste Management Phoenix Open",2013,"t003","27933","John Merrick","https://www.pgatour.com/players/player.27933.john-merrick.html",-1.52,-6.081,"999",4,"Tournament Only",4,"72",-0.794,4,-0.199,4,"51","999","Tournament Only",1,13764,"5","999","Tournament Only"
"15776","Waste Management Phoenix Open",2013,"t003","25345","Carl Pettersson","https://www.pgatour.com/players/player.25345.carl-pettersson.html",0.632,2.528,"999",4,"Tournament Only",4,"25",3.197,4,0.799,4,"9","999","Tournament Only",1,19881,"4","999","Tournament Only"
"15777","Waste Management Phoenix Open",2013,"t003","29518","Brendan Steele","https://www.pgatour.com/players/player.29518.brendan-steele.html",0.488,1.953,"8",4,"Tournament Only",4,"33",-1.478,4,-0.37,4,"60","16","Tournament Only",1,207700,"6","2","Tournament Only"
"15778","Waste Management Phoenix Open",2013,"t003","29420","Billy Horschel","https://www.pgatour.com/players/player.29420.billy-horschel.html",0.452,1.808,"80",4,"Tournament Only",4,"35",2.536,4,0.634,4,"17","34","Tournament Only",1,136400,"1","3","Tournament Only"
"15779","Waste Management Phoenix Open",2013,"t003","23135","Tim Clark","https://www.pgatour.com/players/player.23135.tim-clark.html",-0.797,-3.186,"999",4,"Tournament Only",4,"65",-0.271,4,-0.068,4,"44","999","Tournament Only",1,15302,"4","999","Tournament Only"
"15780","Waste Management Phoenix Open",2013,"t003","35139","Richard Lee","https://www.pgatour.com/players/player.35139.richard-lee.html",-0.445,-1.781,"999",4,"Tournament Only",4,"57",-4.349,4,-1.087,4,"73","999","Tournament Only",1,13206,"6","999","Tournament Only"
"15781","Waste Management Phoenix Open",2013,"t003","30926","Chris Kirk","https://www.pgatour.com/players/player.30926.chris-kirk.html",1.453,5.813,"999",4,"Tournament Only",4,"7",-1.439,4,-0.36,4,"59","999","Tournament Only",1,47973,"2","999","Tournament Only"
"15782","Waste Management Phoenix Open",2013,"t003","26497","Casey Wittenberg","https://www.pgatour.com/players/player.26497.casey-wittenberg.html",1.215,4.859,"58",4,"Tournament Only",4,"13",-1.636,4,-0.409,4,"62","64","Tournament Only",1,27944,"3","1","Tournament Only"
"15783","Waste Management Phoenix Open",2013,"t003","27060","John Mallinger","https://www.pgatour.com/players/player.27060.john-mallinger.html",0.128,0.512,"81",4,"Tournament Only",4,"48",-3.713,4,-0.928,4,"72","57","Tournament Only",1,35883,"3","7","Tournament Only"
"15784","Waste Management Phoenix Open",2013,"t003","26679","Kevin Stadler","https://www.pgatour.com/players/player.26679.kevin-stadler.html",1.286,5.145,"999",4,"Tournament Only",4,"10",3.149,4,0.787,4,"10","999","Tournament Only",1,136400,"1","999","Tournament Only"
"15785","Waste Management Phoenix Open",2013,"t003","32448","James Hahn","https://www.pgatour.com/players/player.32448.james-hahn.html",2.119,8.476,"45",4,"Tournament Only",4,"3",-1.921,4,-0.48,4,"65","49","Tournament Only",1,84165,"1","7","Tournament Only"
"15786","Waste Management Phoenix Open",2013,"t003","24924","Bill Haas","https://www.pgatour.com/players/player.24924.bill-haas.html",0.497,1.987,"52",4,"Tournament Only",4,"31",3.003,4,0.751,4,"13","24","Tournament Only",1,207700,"6","9","Tournament Only"
"15787","Waste Management Phoenix Open",2013,"t003","32200","Roberto Castro","https://www.pgatour.com/players/player.32200.roberto-castro.html",0.415,1.658,"86",4,"Tournament Only",4,"38",-0.074,4,-0.019,4,"39","45","Tournament Only",1,84165,"1","4","Tournament Only"
"15788","Waste Management Phoenix Open",2013,"t003","10860","Justin Leonard","https://www.pgatour.com/players/player.10860.justin-leonard.html",0.197,0.787,"71",4,"Tournament Only",4,"43",-0.556,4,-0.139,4,"47","55","Tournament Only",1,35883,"3","7","Tournament Only"
"15789","Waste Management Phoenix Open",2013,"t003","28307","Matt Every","https://www.pgatour.com/players/player.28307.matt-every.html",1.225,4.9,"36",4,"Tournament Only",4,"12",1.117,4,0.279,4,"28","51","Tournament Only",1,173600,"9","6","Tournament Only"
"15790","Waste Management Phoenix Open",2013,"t003","23552","Hank Kuehne","https://www.pgatour.com/players/player.23552.hank-kuehne.html",0.191,0.764,"64",4,"Tournament Only",4,"44",2.02,4,0.505,4,"1","25","Tournament Only",1,19881,"4","5","Tournament Only"
"15791","Waste Management Phoenix Open",2013,"t003","02206","David Toms","https://www.pgatour.com/players/player.02206.david-toms.html",0.314,1.256,"999",4,"Tournament Only",4,"41",-2.341,4,-0.585,4,"68","999","Tournament Only",1,14260,"5","999","Tournament Only"
"15792","Waste Management Phoenix Open",2013,"t003","27963","Chris Stroud","https://www.pgatour.com/players/player.27963.chris-stroud.html",-0.473,-1.891,"999",4,"Tournament Only",4,"59",-2.109,4,-0.527,4,"67","999","Tournament Only",1,13392,"62","999","Tournament Only"
"15793","Waste Management Phoenix Open",2013,"t003","24357","K.J. Choi","https://www.pgatour.com/players/player.24357.k-j--choi.html",-0.123,-0.491,"25",4,"Tournament Only",4,"55",1.624,4,0.406,4,"25","11","Tournament Only",1,27944,"3","9","Tournament Only"
"15794","Waste Management Phoenix Open",2013,"t003","27644","Brian Harman","https://www.pgatour.com/players/player.27644.brian-harman.html",-0.98,-3.918,"51",4,"Tournament Only",4,"67",1.161,4,0.29,4,"27","2","Tournament Only",1,35883,"3","4","Tournament Only"
"15795","Waste Management Phoenix Open",2013,"t003","34098","Russell Henley","https://www.pgatour.com/players/player.34098.russell-henley.html",0.166,0.662,"999",4,"Tournament Only",4,"45",2.632,4,0.658,4,"16","999","Tournament Only",1,12648,"6","999","Tournament Only"
"15796","Waste Management Phoenix Open",2013,"t003","27556","Ted Potter, Jr.","https://www.pgatour.com/players/player.27556.ted-potter--jr-.html",0.859,3.435,"999",4,"Tournament Only",4,"19",1.763,4,0.441,4,"23","999","Tournament Only",1,47973,"2","999","Tournament Only"
"15797","Waste Management Phoenix Open",2013,"t003","28500","Martin Flores","https://www.pgatour.com/players/player.28500.martin-flores.html",0.577,2.307,"54",4,"Tournament Only",4,"27",-1.371,4,-0.343,4,"57","61","Tournament Only",1,13764,"5","3","Tournament Only"
"15798","Waste Management Phoenix Open",2013,"t003","20593","Greg Chalmers","https://www.pgatour.com/players/player.20593.greg-chalmers.html",0.102,0.406,"999",4,"Tournament Only",4,"50",-0.014,4,-0.004,4,"38","999","Tournament Only",1,27944,"3","999","Tournament Only"
"15799","Waste Management Phoenix Open",2013,"t003","24490","George McNeill","https://www.pgatour.com/players/player.24490.george-mcneill.html",1.327,5.307,"999",4,"Tournament Only",4,"9",-1.648,4,-0.412,4,"63","999","Tournament Only",1,27944,"3","999","Tournament Only"
"15800","Waste Management Phoenix Open",2013,"t003","23623","Bo Van Pelt","https://www.pgatour.com/players/player.23623.bo-van-pelt.html",0.006,0.023,"61",4,"Tournament Only",4,"53",3.343,4,0.836,4,"8","35","Tournament Only",1,84165,"1","7","Tournament Only"
